node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.803729,196.270854,0.591993,0.0
1,7,99999.803729,196.270854,0.816584,0.0
1,16,99999.84297,157.029525,1.249671,0.0
2,4,99999.803721,196.27888,0.67997,0.0
2,7,99999.803729,196.270854,1.762986,0.0
2,12,99999.842983,157.016683,1.601577,0.0
2,13,99999.803729,196.270854,0.852823,0.0
2,18,24999.842977,157.023104,0.789046,0.0
2,23,24999.803729,196.270854,1.435995,0.0
3,10,99999.803729,196.270854,0.657916,0.0
3,11,24999.842983,157.016683,1.888156,0.0
3,14,1549.803729,196.270854,1.078844,0.0
3,21,99999.842983,157.016683,1.080275,0.0
4,16,99999.803713,196.286906,1.407146,0.0
5,8,24999.803729,196.270854,1.332045,0.0
5,16,24999.842977,157.023104,1.303554,0.0
6,7,1549.803729,196.270854,0.608206,0.0
6,19,1549.803729,196.270854,1.373649,0.0
7,17,99999.803721,196.27888,1.369834,0.0
7,19,24999.803729,196.270854,1.48654,0.0
7,21,99999.803729,196.270854,0.952721,0.0
8,9,24999.803721,196.27888,1.410961,0.0
9,15,24999.803713,196.286906,0.567317,0.0
9,16,99999.84297,157.029525,1.264453,0.0
10,11,24999.803729,196.270854,1.514792,0.0
10,12,99999.803729,196.270854,1.642585,0.0
10,16,99999.803721,196.27888,1.269221,0.0
10,17,99999.803721,196.27888,0.972509,0.0
12,22,99999.803729,196.270854,1.842976,0.0
13,14,1549.803729,196.270854,0.380158,0.0
13,17,99999.803721,196.27888,1.389027,0.0
13,19,24999.803729,196.270854,0.701547,0.0
15,20,24999.803721,196.27888,1.085877,0.0
17,20,99999.803721,196.27888,1.103759,0.0
17,23,24999.803721,196.27888,1.09899,0.0
18,21,24999.842977,157.023104,1.54686,0.0
20,22,24999.803729,196.270854,2.013803,0.0
