node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.802005,197.995298,0.736117,0.0
1,7,99999.841604,158.396238,1.013398,0.0
1,16,99999.802005,197.995298,1.347423,0.0
2,4,99999.802005,197.995298,1.416802,0.0
2,7,99999.801997,198.003465,0.687957,0.0
2,12,99999.801997,198.003465,39.688826,0.0
2,13,99999.802013,197.987131,1.641154,0.0
2,18,24999.802005,197.995298,0.757217,0.0
2,23,24999.801997,198.003465,0.89252,0.0
3,10,99999.801997,198.003465,0.633359,0.0
3,11,24999.841597,158.402772,0.950694,0.0
3,14,1549.801997,198.003465,0.739336,0.0
3,21,99999.841604,158.396238,1.192689,0.0
4,16,99999.802005,197.995298,0.377417,0.0
5,8,24999.801997,198.003465,0.999093,0.0
5,16,24999.801997,198.003465,1.526356,0.0
6,7,1549.801997,198.003465,0.771165,0.0
6,19,1549.801997,198.003465,1.485109,0.0
7,17,99999.801997,198.003465,0.876069,0.0
7,19,24999.801997,198.003465,1.251221,0.0
7,21,99999.802005,197.995298,0.902414,0.0
8,9,24999.762396,237.604158,0.131965,0.0
9,15,24999.762406,237.594358,2.033114,0.0
9,16,99999.801997,198.003465,0.503182,0.0
10,11,24999.801997,198.003465,1.997709,0.0
10,12,99999.762396,237.604158,1.036525,0.0
10,16,99999.801997,198.003465,1.197577,0.0
10,17,99999.802005,197.995298,1.595616,0.0
12,22,99999.801997,198.003465,2.090216,0.0
13,14,1549.802005,197.995298,1.324058,0.0
13,17,99998.74999,1250.010314,1.804352,0.0
13,19,24999.802005,197.995298,1.696467,0.0
15,20,24999.802013,197.987131,0.218153,0.0
17,20,99999.802005,197.995298,1.397252,0.0
17,23,24998.749938,1250.061876,1.674056,0.0
18,21,24999.802013,197.987131,0.302076,0.0
20,22,24999.802005,197.995298,1.670599,0.0
