node1,node2,free_bw,used_bw,delay,pkloss
1,3,99982.941254,17058.745875,2.504826,0.0
1,7,97158.250825,2841749.174917,2.400756,0.0
1,16,96278.149463,3721850.537151,2.39563,0.0
2,4,98292.533993,1707466.006601,3.236294,0.0
2,7,99999.660726,339.273927,1.636386,0.0
2,12,98706.487129,1293512.871287,0.997424,0.0
2,13,98579.510891,1420489.108911,3.330112,0.0
2,18,21978.870627,3021129.372937,1.104355,0.0
2,23,24805.551815,194448.184818,3.468156,0.0
3,10,98970.843775,1029156.224679,2.019048,0.0
3,11,24646.49571,353504.290429,0.564814,0.0
3,14,1444.852145,105147.854785,2.377391,0.0
3,21,99796.539934,203460.066007,1.756191,0.0
4,16,97841.242904,2158757.09571,1.455188,0.0
5,8,24463.966337,536033.663366,1.90258,0.0
5,16,23434.238414,1565761.585918,2.120495,0.0
6,7,1509.048185,40951.815182,1.347899,0.0
6,19,1535.241584,14758.415842,1.538754,0.0
7,17,97413.970297,2586029.70297,1.88446,0.0
7,19,24798.10297,201897.029703,0.80359,0.0
7,21,99993.720132,6279.867987,2.244353,0.0
8,9,23508.087789,1491912.211221,1.614571,0.0
9,15,24343.834983,656165.016502,1.625896,0.0
9,16,95231.384105,4768615.895396,1.81222,0.0
10,11,22813.863141,2186136.858977,1.356363,0.0
10,12,95842.203284,4157796.716497,0.864387,0.0
10,16,95834.243241,4165756.758908,2.665758,0.0
10,17,97238.832859,2761167.141281,2.999544,0.0
12,22,99289.750495,710249.50495,0.816226,0.0
13,14,1372.13539,177864.609848,3.345609,0.0
13,17,99074.926073,925073.927393,2.034426,0.0
13,19,24841.40198,158598.019802,1.046062,0.0
15,20,24524.976238,475023.762376,0.661612,0.0
17,20,99731.061386,268938.613861,2.37143,0.0
17,23,24722.932013,277067.986799,1.80161,0.0
18,21,23851.752475,1148247.524752,1.781106,0.0
20,22,24576.968317,423031.683168,1.279473,0.0
