node1,node2,free_bw,used_bw,delay,pkloss
1,3,98161.059784,1838940.215616,3.201246,0.0
1,7,94847.339332,5152660.668108,2.453446,0.0
1,16,89289.571591,10710428.408672,0.0,0.000899
2,4,78371.960216,21628039.783726,1.306415,0.000434
2,7,95429.878164,4570121.835701,0.402689,0.001158
2,12,84462.009472,15537990.527519,1.486301,0.0
2,13,95328.199249,4671800.750919,2.663255,0.0
2,18,17272.019585,7727980.415446,3.137708,0.0
2,23,21975.225216,3024774.783603,0.9408,0.0
3,10,96702.02107,3297978.930176,2.335072,0.0
3,11,20388.02976,4611970.24029,0.913739,0.0
3,14,767.021151,782978.84851,3.189445,0.0
3,21,95328.360612,4671639.388209,0.046611,0.000593
4,16,86513.70745,13486292.549514,0.0,0.000523
5,8,13526.44453,11473555.469697,1.35386,0.003369
5,16,2190.570962,22809429.0376,0.0,0.000413
6,7,1106.291015,443708.985134,2.337217,0.0
6,19,1539.095067,10904.933028,0.788927,0.0
7,17,98406.934204,1593065.79642,1.3901,0.0
7,19,24327.502773,672497.226758,1.222253,0.0
7,21,99799.289593,200710.40739,2.455473,0.0
8,9,24047.878326,952121.674384,2.826571,0.0
9,15,13261.350359,11738649.640577,3.333211,0.002739
9,16,90824.278272,9175721.72777,0.0,0.0
10,11,16450.129004,8549870.995548,0.29695,0.002209
10,12,93732.94148,6267058.519568,2.687693,0.000184
10,16,91549.676167,8450323.833368,0.0,0.000975
10,17,86791.029186,13208970.814302,2.125978,0.000989
12,22,91499.188633,8500811.366977,2.005816,0.0
13,14,394.215272,1155784.728461,3.117442,0.0
13,17,94061.705047,5938294.953309,2.516985,0.000799
13,19,23559.386478,1440613.522217,0.733256,0.0
15,20,13151.228105,11848771.895137,1.339197,0.0
17,20,91677.886749,8322113.250852,1.959562,0.001005
17,23,21830.319841,3169680.158797,0.858068,0.0
18,21,19525.659508,5474340.491549,3.14045,0.0
20,22,17205.441777,7794558.223093,2.49815,0.001111
