node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.756037,243.962746,0.0,0.0
1,7,99999.802192,197.807632,1.03128,0.0
1,16,99999.841754,158.246106,1.160979,0.0
2,4,99999.802184,197.815784,0.681877,0.0
2,7,99999.802192,197.807632,1.20616,0.0
2,12,99999.841747,158.252628,0.338078,0.0
2,13,99999.802184,197.815784,0.510812,0.0
2,18,24999.841747,158.252628,0.0,0.0
2,23,24999.802184,197.815784,0.791192,0.0
3,10,99999.802192,197.807632,0.0,0.0
3,11,24999.795599,204.40122,0.0,0.0
3,14,1549.802192,197.807632,0.0,0.0
3,21,99999.841754,158.246106,0.393867,0.0
4,16,99999.756037,243.962746,0.318408,0.0
5,8,24999.802192,197.807632,1.017094,0.0
5,16,24999.841754,158.246106,1.205325,0.0
6,7,1549.802192,197.807632,1.05083,0.0
6,19,1549.802192,197.807632,0.129104,0.0
7,17,99999.802192,197.807632,0.420451,0.0
7,19,24999.756037,243.962746,0.0,0.0
7,21,99999.802192,197.807632,0.672221,0.0
8,9,24999.802192,197.807632,1.356483,0.0
9,15,24999.802192,197.807632,0.798345,0.0
9,16,99999.841754,158.246106,0.783324,0.0
10,11,24999.802192,197.807632,1.566172,0.0
10,12,99999.756037,243.962746,0.803113,0.0
10,16,99999.802192,197.807632,1.453876,0.0
10,17,99999.802192,197.807632,0.7658,0.0
12,22,99999.775818,224.181983,49.839973,0.0
13,14,1549.756037,243.962746,1.957059,0.0
13,17,99999.802192,197.807632,0.206828,0.0
13,19,24999.802192,197.807632,1.007795,0.0
15,20,24999.802192,197.807632,0.453472,0.0
17,20,99999.802192,197.807632,0.025392,0.0
17,23,24999.802192,197.807632,0.343919,0.0
18,21,24999.795599,204.40122,0.592947,0.0
20,22,24999.802192,197.807632,0.0,0.0
