node1,node2,free_bw,used_bw,delay,pkloss
1,3,99896.819744,103180.256448,1.367569,0.0
1,7,98801.705339,1198294.660514,1.604319,0.0
1,16,95962.882208,4037117.792046,2.34437,0.010893
2,4,89527.291087,10472708.913167,0.0,0.0143
2,7,92564.985939,7435014.061151,0.0,0.0
2,12,93861.745962,6138254.037527,0.252366,0.0
2,13,97602.09747,2397902.52951,0.016809,0.0
2,18,23146.663038,1853336.961906,0.0,0.0
2,23,24886.983562,113016.438209,0.0,0.0
3,10,98501.75044,1498249.56036,0.756264,0.0
3,11,21688.430432,3311569.567639,1.617551,0.0
3,14,1116.986114,433013.885618,1.629949,0.0
3,21,97156.187379,2843812.620707,1.047492,0.0
4,16,95691.670614,4308329.386369,1.565814,0.019324
5,8,24527.157822,472842.178345,1.809955,0.0
5,16,17510.827326,7489172.673693,0.991106,0.0
6,7,1287.59762,262402.379838,2.006292,0.0
6,19,1548.859732,1140.267814,1.452088,0.0
7,17,96825.343441,3174656.558998,1.969576,0.0
7,19,24214.835152,785164.84827,1.595259,0.0
7,21,96190.721819,3809278.18062,1.320839,0.03962
8,9,18830.394513,6169605.487241,1.64628,0.04452
9,15,24527.823995,472176.005274,1.322985,0.0
9,16,84239.56624,15760433.759704,1.506686,0.0
10,11,18507.0045,6492995.500203,1.405954,0.008832
10,12,84909.796309,15090203.691496,0.183344,0.006182
10,16,83557.296412,16442703.587786,1.674414,0.030687
10,17,90043.90178,9956098.220171,1.559496,0.035642
12,22,98431.115359,1568884.640738,0.947952,0.0
13,14,1226.131839,323868.160844,2.101898,0.0
13,17,98828.882004,1171117.996045,1.891017,0.0
13,19,24791.388241,208611.759243,1.38092,0.0
15,20,24573.239071,426760.928504,1.915574,0.0
17,20,99456.903719,543096.280739,1.76239,0.0
17,23,24927.056032,72943.968359,1.367688,0.0
18,21,24022.711931,977288.068556,1.413703,0.0
20,22,24095.92782,904072.180499,0.792503,0.0
