node1,node2,free_bw,used_bw,delay,pkloss
1,3,99758.163512,241836.487733,0.299573,0.0
1,7,95685.853477,4314146.522747,0.3016,0.0
1,16,90416.90714,9583092.859968,0.123739,0.000654
2,4,84319.399637,15680600.362857,0.046849,0.000503
2,7,93119.070427,6880929.572819,0.644803,0.000909
2,12,91654.308428,8345691.571829,0.370741,0.0
2,13,94955.690132,5044309.867852,0.121713,0.0
2,18,21055.043002,3944956.998172,0.465035,0.0
2,23,17865.145967,7134854.032657,0.377059,0.0
3,10,97966.201699,2033798.301311,55.566549,0.0
3,11,22344.500765,2655499.23532,1.104593,0.0
3,14,1127.141915,422858.085264,2.206564,0.0
3,21,97654.168122,2345831.877885,2.885222,0.000438
4,16,93529.102809,6470897.19085,0.508904,0.000225
5,8,24882.823685,117176.315355,1.694798,0.0
5,16,13285.384686,11714615.314483,2.012849,0.000537
6,7,1152.159237,397840.762644,2.346516,0.0
6,19,1544.018636,5981.363899,0.009894,0.0
7,17,97601.322168,2398677.831797,0.638127,0.0
7,19,24698.982538,301017.461918,0.349402,0.001682
7,21,97458.156808,2541843.19185,7.002354,0.001037
8,9,11796.511172,13203488.827735,1.318812,0.001576
9,15,14382.873093,10617126.907106,0.550747,0.001912
9,16,79476.424577,20523575.42268,0.913024,0.0
10,11,13838.467349,11161532.650541,0.477791,0.002209
10,12,80592.439356,19407560.644404,5.712271,0.000391
10,16,82088.427389,17911572.610681,1.228333,0.001016
10,17,85306.508848,14693491.151512,0.285625,0.001061
12,22,98560.270493,1439729.506845,1.579285,0.0
13,14,774.381958,775618.042385,1.598835,0.0
13,17,95834.418536,4165581.464212,3.497481,0.000582
13,19,24015.45642,984543.58044,0.510335,0.0
15,20,14258.439948,10741560.052423,0.0,0.0
17,20,87799.554593,12200445.407071,0.638366,0.000748
17,23,17877.692145,7122307.855435,0.629902,0.0
18,21,22727.182478,2272817.522113,0.802994,0.0
20,22,23736.145802,1263854.197592,53.166389,0.0
