node1,node2,free_bw,used_bw,delay,pkloss
1,3,83139.083159,16860916.841259,1.383066,0.000598
1,7,71911.231014,28088768.986081,0.410318,0.001253
1,16,99790.954282,209045.717545,2.452016,0.0
2,4,90382.984272,9617015.72814,2.601147,0.000286
2,7,70192.518947,29807481.052889,0.0,0.001035
2,12,55735.371832,44264628.16759,2.964139,0.00077
2,13,67244.45471,32755545.290056,3.147721,0.004527
2,18,20767.432157,4232567.842882,0.126004,0.0
2,23,24854.095021,145904.979219,2.185106,0.0
3,10,83955.089028,16044910.972172,2.714992,0.000467
3,11,24953.663108,46336.891859,2.373695,0.0
3,14,1048.564094,501435.905794,1.780868,0.0
3,21,95493.012794,4506987.205607,1.69313,0.000993
4,16,99270.771738,729228.261755,1.236916,0.0
5,8,12180.777443,12819222.557249,0.231028,0.001769
5,16,961.639638,24038360.361829,2.748966,0.000391
6,7,1072.441197,477558.802608,2.286077,0.0
6,19,1521.677666,28322.33433,2.967596,0.0
7,17,99919.178551,80821.448945,0.997663,0.0
7,19,24520.45962,479540.379757,1.590967,0.0
7,21,99907.521799,92478.200636,0.0,0.0
8,9,24298.981338,701018.661886,1.544237,0.0
9,15,0.0,40907622.850624,4.279971,0.005253
9,16,74713.881509,25286118.490751,1.277089,0.000133
10,11,10684.827642,14315172.357591,3.615856,0.002408
10,12,98784.577564,1215422.435614,2.467275,0.0
10,16,98939.968136,1060031.864474,0.692129,0.0
10,17,99343.113971,656886.028555,2.732873,0.0
12,22,57078.86721,42921132.790273,1.597166,0.002193
13,14,679.398149,870601.851411,2.696514,0.0
13,17,75359.341588,24640658.412035,2.422929,0.005055
13,19,23980.28281,1019717.189839,1.918197,0.0
15,20,0.0,41227697.824138,2.073169,0.001701
17,20,99291.171054,708828.946296,1.419902,0.0
17,23,24968.719746,31280.254258,2.241611,0.0
18,21,23158.03765,1841962.350257,2.506971,0.0
20,22,0.0,40891594.817048,1.220226,0.00191
