node1,node2,free_bw,used_bw,delay,pkloss
1,3,98623.440589,1376559.411182,2.397895,0.0
1,7,98304.85526,1695144.740136,2.627969,0.0
1,16,90481.363049,9518636.950904,0.740409,0.000311
2,4,86099.395995,13900604.005168,1.12617,0.000274
2,7,97110.284238,2889715.762274,0.0,0.0
2,12,89422.965787,10577034.213211,0.0,0.000291
2,13,96568.99832,3431001.680317,1.188517,0.00027
2,18,18265.968992,6734031.007752,0.0,0.0
2,23,22154.515504,2845484.496124,0.0,0.0
3,10,93994.085917,6005914.082687,1.902819,0.0
3,11,22685.49075,2314509.249957,1.050353,0.000312
3,14,0.0,1732751.937984,1.911998,0.0
3,21,96760.403747,3239596.25323,0.753403,0.000773
4,16,88943.236434,11056763.565891,0.889421,0.000223
5,8,24169.213128,830786.872039,2.017856,0.0
5,16,10125.952597,14874047.402772,0.330448,0.00023
6,7,1211.957364,338042.635659,0.85485,0.0
6,19,1530.555556,19444.444444,1.739979,0.0
7,17,98317.299742,1682700.258398,1.377463,0.0
7,19,23811.560078,1188439.922481,2.573252,0.000782
7,21,99367.416021,632583.979328,0.736475,0.0
8,9,14304.667313,10695332.687338,0.091314,0.000697
9,15,6154.425065,18845574.9354,0.0,0.00138
9,16,89337.874677,10662125.322997,0.1297,0.0
10,11,14263.230634,10736769.366284,0.503421,0.000352
10,12,87288.675359,12711324.64096,0.929356,0.000145
10,16,88421.543928,11578456.072351,1.154542,0.000653
10,17,91299.346769,8700653.230652,0.751138,0.000165
12,22,87846.882797,12153117.203335,0.997543,0.00048
13,14,1451.631878,98368.121602,1.285315,0.0
13,17,96834.165282,3165834.717906,0.686049,0.000275
13,19,24602.296418,397703.581738,2.21312,0.0
15,20,5960.436047,19039563.953488,0.77343,0.000937
17,20,88614.492894,11385507.105943,0.705242,0.000495
17,23,22167.073643,2832926.356589,0.0,0.0
18,21,20325.768734,4674231.26615,0.971198,0.000953
20,22,12954.200835,12045799.16524,1.814485,0.001036
