node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.305253,694.747441,0.0,1.285672
1,7,99964.149018,35850.981708,0.0,0.758529
1,16,99944.210823,55789.176848,0.0,0.808716
2,4,99865.858605,134141.394732,0.0,0.891447
2,7,99845.215145,154784.855356,0.0,1.358151
2,12,99760.007578,239992.422017,0.0,1.630425
2,13,99891.645161,108354.838933,0.0,0.992775
2,18,24850.231886,149768.113509,0.0,3.893971
2,23,24957.116667,42883.333255,0.0,2.43938
3,10,99999.798624,201.37607,0.0,2.282262
3,11,24992.666722,7333.277846,0.0,1.390338
3,14,1548.769541,1230.459411,0.0,2.154708
3,21,99794.168682,205831.318126,0.0,1.366496
4,16,99901.619578,98380.422198,0.0,3.274441
5,8,24957.077627,42922.372971,0.0,0.837088
5,16,24906.1319,93868.099741,0.0,1.438022
6,7,1549.798624,201.37607,0.0,0.0
6,19,1549.798615,201.384519,0.0,3.975987
7,17,99886.91622,113083.779744,0.0,1.665473
7,19,24934.275477,65724.522876,0.0,0.495195
7,21,99667.424905,332575.09452,0.0,2.215505
8,9,24994.804584,5195.415819,0.0,2.762794
9,15,24965.779767,34220.233341,0.0,2.953529
9,16,99920.105449,79894.551255,0.0,1.693726
10,11,24982.993246,17006.754348,0.0,32.294631
10,12,99939.679603,60320.397045,0.0,1.361966
10,16,99896.009203,103990.797441,0.0,1.062274
10,17,99824.673366,175326.634324,0.0,0.743032
12,22,99670.710869,329289.131347,0.0,1.213431
13,14,1546.849543,3150.45733,0.0,1.096964
13,17,99964.573349,35426.651383,0.0,0.961661
13,19,24912.279936,87720.063774,0.0,1.29509
15,20,24968.719395,31280.604534,0.0,1.730442
17,20,99891.082452,108917.548279,0.0,2.67303
17,23,24989.608427,10391.573483,0.0,1.805186
18,21,24832.354951,167645.049198,0.0,0.579834
20,22,24941.627699,58372.300577,0.0,1.387954
