node1,node2,free_bw,used_bw,pkloss,delay
1,3,99643.418419,356581.580815,5e-06,0.479817
1,7,98587.213364,1412786.635759,0.0,1.958728
1,16,87624.222017,12375777.982728,5e-06,0.879884
2,4,70541.075386,29458924.614001,5e-05,0.393748
2,7,93544.099692,6455900.308108,5e-06,0.0
2,12,77312.470281,22687529.719359,2.9e-05,0.0
2,13,90439.971648,9560028.352003,3.3e-05,0.0
2,18,21128.584958,3871415.041814,2.6e-05,1.461267
2,23,24822.37511,177624.890245,0.0,1.971602
3,10,99999.798666,201.333837,0.0,2.008677
3,11,19776.153573,5223846.426566,8.3e-05,1.789927
3,14,65.901176,1484098.823969,0.0,0.469089
3,21,94562.010497,5437989.502865,2.1e-05,0.0
4,16,76603.268356,23396731.643681,5.1e-05,0.20051
5,8,12070.552748,12929447.251932,9.8e-05,1.304388
5,16,449.626482,24550373.51762,0.000189,0.0
6,7,1156.414337,393585.663176,0.000395,0.877857
6,19,1545.801124,4198.876499,0.0,1.324058
7,17,96799.604427,3200395.573036,5e-06,1.053333
7,19,24098.06341,901936.589645,0.0,1.803637
7,21,93674.677444,6325322.556345,1.7e-05,0.41914
8,9,24578.939941,421060.05881,0.0,0.0
9,15,23722.67376,1277326.239771,2.7e-05,0.0
9,16,81549.859566,18450140.434077,2.2e-05,0.871301
10,11,15983.567952,9016432.047965,0.000136,1.72019
10,12,93745.348004,6254651.9962,1e-05,1.345277
10,16,85583.531759,14416468.240521,5.7e-05,0.208259
10,17,79493.459282,20506540.718097,5.1e-05,0.690222
12,22,97588.209166,2411790.834052,5e-06,2.36249
13,14,0.0,1825507.981972,0.0,1.781464
13,17,93640.932729,6359067.270592,2.4e-05,3.417015
13,19,23374.209951,1625790.049093,0.0,1.936197
15,20,24399.44987,600550.130146,2e-05,1.80912
17,20,98783.225858,1216774.141588,0.0,1.343846
17,23,24891.998993,108001.007049,0.0,3.629565
18,21,22372.121481,2627878.519273,4.5e-05,1.754403
20,22,24623.822222,376177.777778,0.0,3.545284
