node1,node2,free_bw,used_bw,pkloss,delay
1,3,99940.51759,59482.40994,0.0,0.697136
1,7,99842.945123,157054.877046,0.0,1.320481
1,16,98179.509718,1820490.282446,0.0,0.761032
2,4,92783.721111,7216278.889235,2.5e-05,1.039028
2,7,98275.5457,1724454.300391,0.0,1.420259
2,12,95595.648751,4404351.248536,1.5e-05,1.694322
2,13,98584.873237,1415126.762893,5e-06,0.004649
2,18,24486.223096,513776.903978,2.6e-05,0.085711
2,23,24975.605324,24394.676115,0.0,0.135422
3,10,99999.798497,201.502876,0.0,1.256466
3,11,23734.625542,1265374.458394,0.0,1.823902
3,14,1418.300563,131699.437495,0.0,1.758099
3,21,98754.989888,1245010.111605,5e-06,1.050234
4,16,94872.122508,5127877.491591,2.1e-05,0.819802
5,8,23005.707709,1994292.291185,0.0,0.875473
5,16,20356.225839,4643774.161143,6.4e-05,1.221895
6,7,1419.891165,130108.835315,0.0,1.337528
6,19,1546.107164,3892.836147,0.0,1.494288
7,17,99691.880589,308119.411048,0.0,0.0
7,19,24915.887134,84112.865894,0.0,1.214266
7,21,98474.914962,1525085.03767,6e-06,0.0
8,9,24987.5672,12432.800298,0.0,1.446009
9,15,24859.998233,140001.767398,1.9e-05,1.511931
9,16,96795.145911,3204854.089212,0.0,1.783967
10,11,23344.911066,1655088.933525,7.9e-05,1.652002
10,12,98875.276353,1124723.64699,5e-06,0.626922
10,16,97939.197483,2060802.516917,1.1e-05,0.0
10,17,97670.931086,2329068.914011,1.6e-05,0.0
12,22,99789.706512,210293.488216,0.0,2.0684
13,14,1309.026741,240973.259314,0.0,0.332832
13,17,99370.484125,629515.874828,6e-06,0.0
13,19,24735.121632,264878.368396,0.0,0.244379
15,20,24940.301775,59698.225054,0.0,1.692772
17,20,99944.414511,55585.488747,0.0,0.0
17,23,24997.912167,2087.832746,0.0,0.0
18,21,24862.373529,137626.470571,0.0,0.322819
20,22,24981.089688,18910.312395,0.0,2.121329
