node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798429,201.570574,0.0,1.770377
1,7,99999.798421,201.579037,0.0,1.490831
1,16,99999.798404,201.595968,0.0,2.086878
2,4,99999.838737,161.26323,0.0,1.362562
2,7,99999.798421,201.579037,0.0,1.356602
2,12,99999.798412,201.587502,0.0,0.584841
2,13,99999.838744,161.256459,0.0,1.290441
2,18,24999.798412,201.587502,0.0,0.053525
2,23,24999.798421,201.579037,0.0,1.045942
3,10,99999.798463,201.536718,0.0,1.564503
3,11,24999.798421,201.579041,0.0,1.467586
3,14,1549.798455,201.54518,0.0,1.695395
3,21,99999.798429,201.570574,0.0,1.533151
4,16,99999.798421,201.579037,0.0,2.468467
5,8,24999.798429,201.570571,0.0,2.11823
5,16,24999.798412,201.587502,0.0,1.523733
6,7,1549.838737,161.26323,0.0,1.491904
6,19,1549.798404,201.595968,0.0,1.642108
7,17,99999.798421,201.579037,0.0,1.696825
7,19,24999.798421,201.579037,0.0,0.87595
7,21,99999.798421,201.579037,0.0,1.362205
8,9,24999.798412,201.587505,0.0,1.35386
9,15,24999.798421,201.579041,0.0,0.900745
9,16,99999.798396,201.604436,0.0,1.322389
10,11,24999.798421,201.579041,0.0,0.844359
10,12,99999.838757,161.242917,0.0,1.105428
10,16,99999.798429,201.570574,0.0,1.408219
10,17,99999.798438,201.562112,0.0,1.083016
12,22,99999.798412,201.587502,0.0,1.399875
13,14,1549.798455,201.54518,0.0,1.181602
13,17,99999.798438,201.562108,0.0,1.881361
13,19,24999.798429,201.570574,0.0,0.734091
15,20,24999.798438,201.562108,0.0,0.0
17,20,99999.798412,201.587502,0.0,0.656247
17,23,24999.798429,201.570571,0.0,0.673532
18,21,24999.798412,201.587502,0.0,0.75686
20,22,24999.798412,201.587502,0.0,0.089645
