node1,node2,free_bw,used_bw,pkloss,delay
1,3,99833.018169,166981.830683,0.0,0.0
1,7,99582.111288,417888.711708,0.0,0.971794
1,16,92621.516408,7378483.592111,1e-05,0.336409
2,4,74874.745896,25125254.104408,1.7e-05,2.08354
2,7,95513.901247,4486098.753108,5e-06,2.543092
2,12,80875.045961,19124954.039324,9e-06,1.981854
2,13,93686.97695,6313023.050311,3.3e-05,1.399279
2,18,22855.157326,2144842.674473,0.0,0.472188
2,23,24879.318813,120681.187002,0.0,1.330256
3,10,99999.79859,201.409869,0.0,2.027154
3,11,21238.652505,3761347.495188,2.5e-05,0.989556
3,14,953.884025,596115.974699,0.0,1.767039
3,21,96205.552638,3794447.362019,1e-05,0.0
4,16,81125.006798,18874993.201846,2.3e-05,1.973152
5,8,15417.567662,9582432.337763,2.2e-05,1.892209
5,16,4578.289989,20421710.011186,4.3e-05,1.979947
6,7,1229.722031,320277.968947,0.0,1.456976
6,19,1546.8376,3162.400336,0.0,0.775456
7,17,98613.568107,1386431.892572,5e-06,0.948668
7,19,24706.050525,293949.475451,0.0,1.705408
7,21,95104.655978,4895344.022228,1.6e-05,0.550985
8,9,24954.797029,45202.971,0.0,0.70107
9,15,24343.18224,656817.759538,0.0,1.775384
9,16,86988.022493,13011977.507344,1.5e-05,1.620173
10,11,17811.430414,7188569.585926,6.6e-05,1.473665
10,12,94930.122898,5069877.101805,1.1e-05,2.492428
10,16,89776.473923,10223526.076521,2e-05,1.967788
10,17,86931.297132,13068702.868069,2e-05,0.884414
12,22,99141.181368,858818.631976,0.0,0.754833
13,14,602.43571,947564.28999,0.0,2.004147
13,17,94726.976752,5273023.248007,1.7e-05,1.813889
13,19,24121.129333,878870.667226,0.0,1.466632
15,20,24673.297858,326702.142461,0.0,0.747681
17,20,99491.180661,508819.338678,0.0,1.348972
17,23,24920.740579,79259.420898,0.0,0.672817
18,21,23870.330415,1129669.58528,1.9e-05,0.0
20,22,24786.318855,213681.1452,0.0,0.0
