node1,node2,free_bw,used_bw,pkloss,delay
1,3,99859.781012,140218.987535,0.0,2.576232
1,7,99580.698913,419301.087284,0.0,2.369285
1,16,95544.01074,4455989.259943,0.0,1.783252
2,4,79418.885719,20581114.28092,2.4e-05,2.026916
2,7,95903.11126,4096888.739721,0.0,2.600789
2,12,84788.746434,15211253.566035,1.1e-05,3.355742
2,13,94174.570202,5825429.798372,1.7e-05,1.340747
2,18,22867.94093,2132059.070314,1.9e-05,1.452208
2,23,24925.783092,74216.908039,0.0,1.757145
3,10,99999.751626,248.37424,0.0,2.318025
3,11,21775.757677,3224242.322537,2.7e-05,0.324607
3,14,1152.715334,397284.666107,0.0,2.000332
3,21,96781.758684,3218241.315657,0.0,0.632048
4,16,84559.201208,15440798.791744,5e-06,2.707481
5,8,18756.489186,6243510.81443,2.6e-05,2.407789
5,16,11169.817907,13830182.092809,7.1e-05,1.618743
6,7,1283.753986,266246.014432,0.0,1.596093
6,19,1547.798288,2201.711697,0.0,2.413154
7,17,98710.082229,1289917.771438,5e-06,0.0
7,19,24538.721262,461278.738043,0.0,0.405192
7,21,95636.566538,4363433.46199,0.0,1.747012
8,9,24990.837389,9162.611176,0.0,1.78504
9,15,24101.688203,898311.797281,0.0,0.639796
9,16,88897.510364,11102489.635654,0.0,3.04389
10,11,17917.110253,7082889.746602,7.3e-05,0.0
10,12,94792.706473,5207293.527111,5e-06,1.892328
10,16,92247.347487,7752652.513216,2.1e-05,3.416061
10,17,89431.081983,10568918.017349,1.6e-05,0.75388
12,22,98710.582312,1289417.687531,0.0,1.523018
13,14,881.158358,668841.641626,0.000414,0.594616
13,17,96090.431732,3909568.267838,5e-06,0.621796
13,19,23830.553386,1169446.614184,0.0,1.843095
15,20,24235.71069,764289.310287,0.0,1.338243
17,20,99531.720087,468279.912737,0.0,0.0
17,23,24994.750577,5249.423127,0.0,1.356244
18,21,24032.636348,967363.651619,0.0,0.7025
20,22,24704.736731,295263.268823,0.0,0.324607
