node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838859,161.141437,0.0,1.391292
1,7,99999.798615,201.384522,0.0,1.295567
1,16,99999.798641,201.359174,0.0,1.837015
2,4,99999.798607,201.392969,0.0,0.866413
2,7,99999.798607,201.392969,0.0,1.492143
2,12,99999.798615,201.384519,0.0,1.702428
2,13,99999.798607,201.392969,0.0,1.472592
2,18,24999.798615,201.384519,0.0,1.723886
2,23,24999.798607,201.392969,0.0,1.895785
3,10,99999.838811,161.188767,0.0,1.365185
3,11,24999.798565,201.435243,0.0,1.434445
3,14,1549.798506,201.494417,0.0,0.866175
3,21,99999.838859,161.141437,0.0,0.140905
4,16,99999.838892,161.107617,0.0,1.54388
5,8,24999.79859,201.409871,0.0,1.038313
5,16,24999.838899,161.100857,0.0,0.757217
6,7,1549.798615,201.384522,0.0,1.461267
6,19,1549.798649,201.350728,0.0,1.110792
7,17,99999.79859,201.409871,0.0,1.410961
7,19,24999.798607,201.392974,0.0,0.598669
7,21,99999.798607,201.392974,0.0,0.602722
8,9,24999.798599,201.401421,0.0,0.445962
9,15,24999.838879,161.121137,0.0,1.211405
9,16,99999.838906,161.094098,0.0,1.3448
10,11,24999.798573,201.426786,0.0,1.287103
10,12,99999.798565,201.435235,0.0,1.200914
10,16,99999.798582,201.418338,0.0,1.712561
10,17,99999.798565,201.435235,0.0,0.699282
12,22,99999.798615,201.384519,0.0,1.281738
13,14,1549.838838,161.161714,0.0,0.101686
13,17,99999.798599,201.401419,0.0,1.196623
13,19,24999.838899,161.10086,0.0,1.282692
15,20,24999.838872,161.127896,0.0,1.707911
17,20,99999.798607,201.392968,0.0,1.56486
17,23,24999.798599,201.401419,0.0,1.406789
18,21,24999.838899,161.100857,0.0,0.570774
20,22,24999.798615,201.384519,0.0,1.758456
