node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.654773,345.227111,0.0,1.677632
1,7,99999.654729,345.270612,0.0,0.950336
1,16,99999.654729,345.270632,0.0,0.607491
2,4,99999.654613,345.386587,0.0,1.235723
2,7,99999.654599,345.401094,0.0,0.288725
2,12,99999.654613,345.386587,0.0,1.24228
2,13,99999.654628,345.372084,0.0,1.059532
2,18,24999.654599,345.401092,0.0,1.127481
2,23,24999.654613,345.386587,0.0,1.976609
3,10,99999.654715,345.285079,0.0,0.775337
3,11,24999.643565,356.435039,2.5e-05,2.165079
3,14,1549.654729,345.270583,0.0,1.303554
3,21,99999.654642,345.357593,0.0,0.639081
4,16,99999.694931,305.069086,0.0,1.685858
5,8,24999.654642,345.357578,0.0,0.979185
5,16,24999.76683,233.169544,0.0,0.486374
6,7,1549.654744,345.256126,0.0,1.160383
6,19,1549.72672,273.280457,0.0,1.27995
7,17,99999.726513,273.487044,0.0,1.604199
7,19,24999.726628,273.372274,0.0,1.041889
7,21,99999.76245,237.550271,6e-06,1.238227
8,9,24999.726513,273.487048,0.0,0.662923
9,15,24999.76684,233.159758,0.0,0.683546
9,16,99999.766811,233.189131,0.0,0.898361
10,11,24999.654657,345.343085,0.0,1.834869
10,12,99999.726559,273.441113,0.0,1.885772
10,16,99999.726547,273.452599,0.0,1.392365
10,17,99999.654657,345.343085,0.0,1.452804
12,22,99999.694944,305.056274,0.0,0.663757
13,14,1549.6547,345.299581,0.0,0.478745
13,17,99999.76685,233.149964,0.0,2.883911
13,19,24999.726651,273.349308,0.0,1.537323
15,20,24999.76686,233.140171,0.0,1.107335
17,20,99999.726513,273.487044,0.0,1.376152
17,23,24999.726513,273.487044,0.0,2.017498
18,21,24999.766811,233.189131,0.0,2.531409
20,22,24999.76684,233.159751,0.0,0.894189
