node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798615,201.384527,0.0,0.704169
1,7,99999.798641,201.359176,0.0,0.801444
1,16,99999.798658,201.342282,0.0,0.98002
2,4,99999.798632,201.367625,0.0,1.149297
2,7,99999.798641,201.359176,0.0,1.15335
2,12,99999.798641,201.359176,0.0,0.592351
2,13,99999.798624,201.376075,0.0,1.909137
2,18,24999.798649,201.350728,0.0,0.165701
2,23,24999.798641,201.359176,0.0,1.517653
3,10,99999.798582,201.418321,0.0,1.196384
3,11,24999.798607,201.392974,0.0,1.520157
3,14,1549.798573,201.426773,0.0,1.380563
3,21,99999.798615,201.384527,0.0,1.234651
4,16,99999.838906,161.0941,0.0,1.35231
5,8,24999.798615,201.384519,0.0,1.25289
5,16,24999.838913,161.087341,0.0,1.483798
6,7,1549.798632,201.367625,0.0,1.520872
6,19,1549.798658,201.342282,0.0,1.865745
7,17,99999.798632,201.367625,0.0,1.495838
7,19,24999.798632,201.367625,0.0,1.506925
7,21,99999.798632,201.367625,0.0,1.449347
8,9,24999.798624,201.376071,0.0,1.289964
9,15,24999.838892,161.107617,0.0,1.701593
9,16,99999.838919,161.080583,0.0,0.525117
10,11,24999.798615,201.384522,0.0,1.802921
10,12,99999.798607,201.392969,0.0,1.014471
10,16,99999.798624,201.376075,0.0,1.157761
10,17,99999.798615,201.384527,0.0,1.926184
12,22,99999.838906,161.094098,0.0,0.0
13,14,1549.79859,201.409871,0.0,1.540422
13,17,99999.818751,181.248604,0.0,30.064702
13,19,24999.798624,201.376075,0.0,1.848698
15,20,24999.838892,161.107617,0.0,1.781225
17,20,99999.798649,201.350728,0.0,1.668334
17,23,24999.798632,201.367622,0.0,1.891136
18,21,24999.838919,161.080583,0.0,0.59402
20,22,24999.838906,161.094098,0.0,1.536012
