node1,node2,free_bw,used_bw,pkloss,delay
1,3,99581.447497,418552.503467,0.0,0.190496
1,7,98770.601268,1229398.732217,0.0,2.222776
1,16,88815.986954,11184013.045641,1e-05,1.371145
2,4,71024.85225,28975147.750168,1.9e-05,0.665903
2,7,93579.721992,6420278.007879,5e-06,0.540495
2,12,77800.940228,22199059.771659,9e-06,1.401186
2,13,88252.914708,11747085.292142,0.0,2.187252
2,18,21182.276696,3817723.304231,0.0,2.049088
2,23,24845.735393,154264.607119,0.0,1.09446
3,10,99999.798531,201.469045,0.0,2.203465
3,11,19528.355919,5471644.080993,1.9e-05,3.534079
3,14,167.987073,1382012.927054,0.0,2.52378
3,21,94868.208812,5131791.187599,0.0,2.628922
4,16,78417.273338,21582726.662189,1.6e-05,0.99659
5,8,11841.507723,13158492.276696,0.0,1.356244
5,16,543.85919,24456140.810462,6e-05,1.811862
6,7,1051.317545,498682.454589,0.0,1.530647
6,19,1544.793198,5206.802445,0.0,2.851486
7,17,97049.323175,2950676.82544,1.1e-05,0.872374
7,19,23842.633516,1157366.48448,0.0,2.094984
7,21,93725.745507,6274254.493113,0.0,3.270507
8,9,24716.596566,283403.434156,0.0,1.680017
9,15,23320.490303,1679509.696919,0.0,1.08707
9,16,81933.375299,18066624.701256,5e-06,1.221776
10,11,15704.059772,9295940.228341,2.4e-05,0.334024
10,12,93687.061786,6312938.213566,5e-06,2.230525
10,16,85596.631968,14403368.032236,1.5e-05,2.419829
10,17,80418.656817,19581343.183345,2e-05,1.573682
12,22,97318.038952,2681961.047683,0.0,0.889301
13,14,0.0,1754305.144748,0.0,2.328873
13,17,94907.921424,5092078.576226,0.0,1.409173
13,19,23578.546476,1421453.524159,0.0,1.670837
15,20,24094.615062,905384.938292,0.0,2.08652
17,20,99061.129159,938870.840759,0.0,1.648784
17,23,24967.777032,32222.968435,0.0,1.551628
18,21,22740.903379,2259096.621219,0.0,0.0
20,22,24477.466313,522533.686854,0.0,1.425028
