node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798556,201.443681,0.0,1.264095
1,7,99999.798556,201.443681,0.0,1.250386
1,16,99999.798565,201.435226,0.0,1.141906
2,4,99999.798539,201.460589,0.0,1.139641
2,7,99999.798539,201.460589,0.0,1.262665
2,12,99999.798548,201.452134,0.0,1.608849
2,13,99999.798539,201.460589,0.0,0.940442
2,18,24999.798539,201.460589,0.0,1.004934
2,23,24999.798548,201.452134,0.0,1.345992
3,10,99999.798548,201.452134,0.0,1.638889
3,11,24999.838838,161.161708,0.0,1.228809
3,14,1549.838832,161.168471,0.0,1.569271
3,21,99999.798556,201.443681,0.0,1.433969
4,16,99999.798548,201.452134,0.0,1.511693
5,8,24999.798548,201.452134,0.0,0.717998
5,16,24999.798548,201.452134,0.0,1.300335
6,7,1549.798548,201.452134,0.0,1.397014
6,19,1549.798556,201.44368,0.0,1.602888
7,17,99999.798539,201.460589,0.0,0.999808
7,19,24999.798548,201.452134,0.0,0.972033
7,21,99999.798556,201.443681,0.0,1.687765
8,9,24999.798548,201.452134,0.0,1.213193
9,15,24999.798539,201.460589,0.0,1.202703
9,16,99999.798548,201.452134,0.0,1.272678
10,11,24999.798556,201.44368,0.0,1.464963
10,12,99999.798548,201.452134,0.0,1.464128
10,16,99999.798556,201.44368,0.0,1.509905
10,17,99999.798539,201.460589,0.0,1.651168
12,22,99999.798548,201.452134,0.0,1.474738
13,14,1549.798539,201.460589,0.0,1.698613
13,17,99999.798539,201.460589,0.0,0.791192
13,19,24999.758268,241.732417,0.0,1.579762
15,20,24999.798539,201.460589,0.0,1.000524
17,20,99999.798539,201.460589,0.0,1.294136
17,23,24999.778403,221.596502,0.0,29.838443
18,21,24999.798556,201.443681,0.0,1.547337
20,22,24999.798548,201.452134,0.0,1.399994
