node1,node2,free_bw,used_bw,pkloss,delay
1,3,99834.047949,165952.051349,0.0,1.486063
1,7,99591.349009,408650.99093,0.0,0.0
1,16,94210.621431,5789378.569029,0.0,1.457453
2,4,80377.028204,19622971.796116,0.0,0.0
2,7,96712.470944,3287529.056097,0.0,18.857241
2,12,82485.503527,17514496.472959,0.0,1.603007
2,13,93646.335317,6353664.683473,0.0,1.881957
2,18,22494.599933,2505400.067182,0.0,1.314044
2,23,24923.213302,76786.698018,0.0,1.329899
3,10,99999.798472,201.528256,0.0,2.054334
3,11,22400.9946,2599005.399867,0.0,1.680732
3,14,846.359376,703640.624272,0.0,2.261281
3,21,97212.493277,2787506.722784,0.0,0.714183
4,16,84595.703164,15404296.835917,0.0,1.66285
5,8,17868.340417,7131659.583467,0.0,1.633763
5,16,8520.293584,16479706.415855,0.0,2.101779
6,7,1343.015116,206984.884112,0.0,2.027869
6,19,1546.743702,3256.298287,0.0,0.0
7,17,98044.275957,1955724.042919,0.0,2.887964
7,19,24394.891502,605108.498488,0.0,0.866055
7,21,95435.691636,4564308.364125,0.0,0.546336
8,9,24966.505941,33494.058925,0.0,1.821995
9,15,24294.770574,705229.425596,0.0,1.679182
9,16,87840.904266,12159095.73396,0.0,0.305414
10,11,18290.339578,6709660.422378,0.0,1.192689
10,12,95300.000538,4699999.462416,0.0,0.836849
10,16,90204.016358,9795983.64233,0.0,1.140714
10,17,86750.754525,13249245.474523,0.0,1.690269
12,22,98550.382264,1449617.735976,0.0,1.279831
13,14,494.634785,1055365.214506,0.0,1.876354
13,17,96273.439678,3726560.32188,0.0,3.196955
13,19,23861.895283,1138104.717126,0.0,1.92523
15,20,24646.157877,353842.122943,0.0,1.502752
17,20,99215.489396,784510.603945,0.0,2.167225
17,23,24994.717279,5282.720983,0.0,1.515508
18,21,23227.715821,1772284.178703,0.0,0.163555
20,22,24598.305005,401694.994961,0.0,2.451777
