node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838967,161.033298,0.0,0.726938
1,7,99999.798717,201.283181,0.0,1.31011
1,16,99999.798717,201.283183,0.0,1.02365
2,4,99999.7987,201.300063,0.0,1.604438
2,7,99999.798708,201.291621,0.0,1.355052
2,12,99999.7987,201.300063,0.0,0.854373
2,13,99999.7987,201.300063,0.0,0.709653
2,18,24999.7987,201.300063,0.0,1.262188
2,23,24999.798708,201.291621,0.0,1.370907
3,10,99999.838953,161.046804,0.0,2.737164
3,11,24999.798691,201.308505,0.0,2.251744
3,14,1549.838953,161.046804,0.0,1.222849
3,21,99999.838953,161.046804,0.0,1.708269
4,16,99999.798691,201.308505,0.0,1.271248
5,8,24999.798691,201.308505,0.0,1.214743
5,16,24999.798691,201.308505,0.0,0.784874
6,7,1549.798725,201.274741,0.0,2.639174
6,19,1549.838994,161.006289,0.0,0.810266
7,17,99999.838953,161.046804,0.0,0.799417
7,19,24999.798725,201.274741,0.0,2.027392
7,21,99999.7987,201.300063,0.0,0.398874
8,9,24999.798691,201.308505,0.0,2.123594
9,15,24999.798691,201.308505,0.0,0.840545
9,16,99999.7987,201.300063,0.0,0.799298
10,11,24999.798691,201.308505,0.0,1.495123
10,12,99999.798691,201.308505,0.0,2.17545
10,16,99999.798691,201.308505,0.0,1.299024
10,17,99999.838953,161.046804,0.0,1.938462
12,22,99999.798691,201.308505,0.0,1.492262
13,14,1549.838953,161.046804,0.0,0.686407
13,17,99999.798691,201.308505,0.0,1.175046
13,19,24999.838973,161.026547,0.0,0.934362
15,20,24999.798691,201.308505,0.0,0.0
17,20,99999.838953,161.046804,0.0,0.778437
17,23,24999.83896,161.040051,0.0,1.587629
18,21,24999.798691,201.308505,0.0,1.235127
20,22,24999.798691,201.308505,0.0,1.622438
