node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798522,201.477503,0.0,1.493454
1,7,99999.798522,201.477503,0.0,1.88756
1,16,99999.798522,201.477503,0.0,1.326442
2,4,99999.798539,201.460589,0.0,0.0
2,7,99999.798539,201.460589,0.0,0.705004
2,12,99999.798539,201.460589,0.0,0.272512
2,13,99999.798539,201.460589,0.0,0.0
2,18,24999.798539,201.460589,0.0,0.691414
2,23,24999.798539,201.460589,0.0,0.716448
3,10,99999.798539,201.460589,0.0,1.797915
3,11,24999.798539,201.460589,0.0,0.44024
3,14,1549.798548,201.452134,0.0,2.49064
3,21,99999.798531,201.469045,0.0,1.129746
4,16,99999.798539,201.460589,0.0,1.431346
5,8,24999.798539,201.460589,0.0,1.803994
5,16,24999.798539,201.460589,0.0,0.751853
6,7,1549.798531,201.469045,0.0,0.969648
6,19,1549.838818,161.182001,0.0,0.784039
7,17,99999.838838,161.161708,0.0,0.588775
7,19,24999.838825,161.175236,0.0,1.705885
7,21,99999.838825,161.175236,0.0,1.4503
8,9,24999.798548,201.452134,0.0,2.083063
9,15,24999.798548,201.452134,0.0,1.367688
9,16,99999.798548,201.452134,0.0,1.449227
10,11,24999.838832,161.168471,0.0,0.987649
10,12,99999.798539,201.460589,0.0,1.265049
10,16,99999.838832,161.168471,0.0,1.209855
10,17,99999.838838,161.161708,0.0,0.640512
12,22,99999.798548,201.452134,0.0,1.092672
13,14,1549.798548,201.452134,0.0,1.208305
13,17,99999.798539,201.460589,0.0,0.244856
13,19,24999.838825,161.175236,0.0,1.419425
15,20,24999.798539,201.460589,0.0,1.315117
17,20,99999.838838,161.161708,0.0,1.130104
17,23,24999.838832,161.168471,0.0,1.235604
18,21,24999.798531,201.469045,0.0,1.472592
20,22,24999.798539,201.460589,0.0,1.636028
