node1,node2,free_bw,used_bw,pkloss,delay
1,3,99868.732583,131267.41741,0.0,1.356602
1,7,99601.598117,398401.882948,0.0,2.613425
1,16,94308.132098,5691867.902088,0.0,1.242161
2,4,77507.073427,22492926.572555,1.5e-05,1.979709
2,7,95903.564856,4096435.143825,0.0,2.014399
2,12,81626.779629,18373220.370657,9e-06,2.572894
2,13,93443.763807,6556236.193179,1.8e-05,2.303958
2,18,22709.549667,2290450.333493,0.0,2.501011
2,23,24910.749989,89250.01065,0.0,0.665545
3,10,99999.798548,201.452134,0.0,1.239538
3,11,21357.312307,3642687.692643,4.3e-05,1.334667
3,14,861.423174,688576.825824,0.0,1.318216
3,21,96549.917315,3450082.68539,1e-05,1.02818
4,16,82441.264081,17558735.918787,2e-05,2.343416
5,8,17619.774235,7380225.765275,4.3e-05,1.121879
5,16,8189.336915,16810663.085446,5.2e-05,1.714826
6,7,1301.673659,248326.340511,0.0,2.285361
6,19,1549.798565,201.435226,0.0,2.769232
7,17,98631.995299,1368004.700747,0.0,2.599239
7,19,24453.50065,546499.35044,0.0,3.597379
7,21,95482.83541,4517164.590165,0.0,0.703931
8,9,24957.815923,42184.076962,0.0,2.606153
9,15,24557.597683,442402.317479,0.0,1.768112
9,16,87085.338258,12914661.742488,1.5e-05,1.528025
10,11,17273.909686,7726090.313916,6.2e-05,2.56145
10,12,94520.810835,5479189.164811,5e-06,1.025677
10,16,90698.116502,9301883.498405,2e-05,2.272129
10,17,87216.327694,12783672.30605,2e-05,2.761364
12,22,98310.806682,1689193.318224,0.0,1.99914
13,14,591.275862,958724.138173,0.0,0.812411
13,17,96729.37799,3270622.009569,0.0,1.689553
13,19,23570.018884,1429981.116381,0.0,2.065897
15,20,24759.697809,240302.190884,0.0,1.921773
17,20,99112.277344,887722.655922,0.0,2.63536
17,23,24994.795601,5204.398556,0.0,1.793265
18,21,23876.686131,1123313.868589,1.9e-05,1.586795
20,22,24626.619659,373380.340804,0.0,1.292348
