node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798565,201.435243,0.0,1.407623
1,7,99999.798573,201.426786,0.0,1.138568
1,16,99999.758328,241.671563,0.0,1.302123
2,4,99999.838845,161.154945,0.0,1.006603
2,7,99999.798548,201.452137,0.0,1.532078
2,12,99999.798548,201.452134,0.0,1.422167
2,13,99999.838825,161.175239,0.0,0.972509
2,18,24999.798548,201.452134,0.0,0.968218
2,23,24999.798539,201.460591,0.0,2.055883
3,10,99999.798497,201.502876,0.0,1.681089
3,11,24999.798539,201.460595,0.0,1.455188
3,14,1549.798497,201.502876,0.0,0.744939
3,21,99999.798539,201.460595,0.0,1.596689
4,16,99999.838852,161.148183,0.0,1.507282
5,8,24999.798531,201.469048,0.0,1.380086
5,16,24999.798573,201.426774,0.0,1.276255
6,7,1549.798573,201.426786,0.0,1.661658
6,19,1549.798624,201.37607,0.0,1.172543
7,17,99999.798539,201.460591,0.0,2.647281
7,19,24999.798573,201.426786,0.0,1.302719
7,21,99999.798548,201.452137,0.0,0.050426
8,9,24999.838832,161.168476,0.0,2.610326
9,15,24999.838832,161.168476,0.0,0.591993
9,16,99999.838865,161.134657,0.0,1.768827
10,11,24999.798531,201.469054,0.0,1.392961
10,12,99999.798514,201.485962,0.0,0.283241
10,16,99999.798539,201.460602,0.0,1.043558
10,17,99999.798522,201.477507,0.0,0.75829
12,22,99999.798539,201.460589,0.0,1.403332
13,14,1549.798497,201.502876,0.0,0.448346
13,17,99999.798531,201.469048,0.0,0.953436
13,19,24999.798565,201.435243,0.0,0.83375
15,20,24999.838818,161.182002,0.0,4.490256
17,20,99999.798548,201.452134,0.0,0.643015
17,23,24999.798539,201.460591,0.0,1.310587
18,21,24999.798556,201.443681,0.0,0.208616
20,22,24999.838832,161.168471,0.0,1.677752
