node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798531,201.469054,0.0,1.27089
1,7,99999.838811,161.18877,0.0,1.13821
1,16,99999.838798,161.202301,0.0,1.128674
2,4,99999.798514,201.485962,0.0,1.971602
2,7,99999.838811,161.18877,0.0,1.749277
2,12,99999.838811,161.18877,0.0,1.724124
2,13,99999.798531,201.469048,0.0,0.427365
2,18,24999.838804,161.195535,0.0,2.607107
2,23,24999.838811,161.18877,0.0,1.904964
3,10,99999.798573,201.426773,0.0,0.689745
3,11,24999.798539,201.460595,0.0,1.446843
3,14,1549.798582,201.418321,0.0,1.343131
3,21,99999.798539,201.460595,0.0,1.897693
4,16,99999.758227,241.773004,0.0,1.422048
5,8,24999.838832,161.168473,0.0,1.343727
5,16,24999.798514,201.485959,0.0,1.344204
6,7,1549.798514,201.485962,0.0,1.033783
6,19,1549.798497,201.502876,0.0,1.453876
7,17,99999.798522,201.477503,0.0,1.471996
7,19,24999.798522,201.477503,0.0,1.253009
7,21,99999.798522,201.477503,0.0,1.48797
8,9,24999.838825,161.175239,0.0,1.076937
9,15,24999.798531,201.469048,0.0,1.066327
9,16,99999.798506,201.494417,0.0,1.004219
10,11,24999.798539,201.460595,0.0,0.537395
10,12,99999.798556,201.443681,0.0,0.721216
10,16,99999.798539,201.460595,0.0,0.388026
10,17,99999.798539,201.460595,0.0,0.556231
12,22,99999.798531,201.469045,0.0,1.289845
13,14,1549.798573,201.426774,0.0,0.133753
13,17,99999.818675,181.32468,6e-06,0.027061
13,19,24999.798531,201.469048,0.0,0.684142
15,20,24999.798539,201.460591,0.0,1.049876
17,20,99999.798514,201.485959,0.0,1.119852
17,23,24999.798522,201.477503,0.0,1.848578
18,21,24999.798506,201.494417,0.0,1.626611
20,22,24999.798522,201.477502,0.0,1.255155
