node1,node2,free_bw,used_bw,pkloss,delay
1,3,99897.712828,102287.17168,0.0,0.962734
1,7,99701.523184,298476.815938,0.0,1.112103
1,16,94751.153297,5248846.703066,0.0,0.947237
2,4,81073.816228,18926183.772041,2.3e-05,1.165271
2,7,96443.056615,3556943.385111,1e-05,0.487208
2,12,85475.176691,14524823.308924,3.9e-05,1.678944
2,13,95473.862306,4526137.693835,6e-06,1.205087
2,18,22906.704746,2093295.254095,2.6e-05,2.939463
2,23,24980.78092,19219.080176,0.0,0.171423
3,10,99999.798573,201.426773,0.0,1.618147
3,11,22146.785424,2853214.575747,0.0,1.204967
3,14,1074.539381,475460.619448,0.0,1.808643
3,21,97440.544482,2559455.517972,6e-06,2.141953
4,16,85649.382151,14350617.849057,2.2e-05,1.14274
5,8,19310.246392,5689753.608279,2.6e-05,0.972748
5,16,11704.62557,13295374.430237,3.1e-05,1.238465
6,7,1291.560135,258439.864575,0.0,1.852155
6,19,1548.797144,1202.855943,0.0,2.050877
7,17,98843.231207,1156768.792703,5e-06,0.851393
7,19,24721.541996,278458.004066,0.0,0.378609
7,21,96589.508604,3410491.396123,1e-05,0.917077
8,9,24966.767987,33232.013154,0.0,1.811624
9,15,24579.468402,420531.598148,0.0,0.337601
9,16,88932.411592,11067588.408232,1.8e-05,2.39861
10,11,18299.395545,6700604.455451,2.6e-05,1.691341
10,12,95442.122091,4557877.908941,0.0,3.390193
10,16,91946.542032,8053457.967618,0.0,3.157139
10,17,89198.235922,10801764.077517,0.0,1.980782
12,22,99181.008453,818991.547422,0.0,0.985861
13,14,788.1915,761808.500391,0.0,1.868963
13,17,97250.840604,2749159.395611,0.0,2.040505
13,19,24128.84872,871151.279959,0.0,2.025127
15,20,24698.598672,301401.327605,0.0,2.421498
17,20,99748.492713,251507.286992,0.0,1.581311
17,23,24996.7957,3204.299631,0.0,4.066825
18,21,24088.653869,911346.131223,0.0,1.430392
20,22,24913.733988,86266.011659,0.0,1.626134
