node1,node2,free_bw,used_bw,pkloss,delay
1,3,99986.510697,13489.302518,0.0,1.80316
1,7,99877.653524,122346.475835,0.0,0.444412
1,16,99490.327322,509672.678467,0.0,2.169609
2,4,98013.361911,1986638.089461,0.0,1.48809
2,7,99740.993606,259006.394396,0.0,3.586054
2,12,97707.609988,2292390.011765,0.0,2.313018
2,13,99001.597662,998402.337578,0.0,0.831842
2,18,24552.669908,447330.09209,0.0,3.247857
2,23,24920.027521,79972.478659,0.0,1.721978
3,10,99999.744806,255.194124,0.0,1.428604
3,11,24802.071397,197928.603488,0.0,1.366258
3,14,1460.28852,89711.479696,0.0,1.105428
3,21,99689.934434,310065.566126,0.0,1.917839
4,16,98489.644236,1510355.764185,0.0,2.936482
5,8,24308.611283,691388.716596,0.0,0.667691
5,16,23703.013808,1296986.192079,0.0,3.097773
6,7,1519.334505,30665.494569,0.0,1.576424
6,19,1548.812851,1187.148729,0.0,1.193404
7,17,99611.862359,388137.641011,0.0,1.92678
7,19,24813.929415,186070.584541,0.0,1.761556
7,21,99326.53583,673464.169557,0.0,1.66297
8,9,24989.538306,10461.694042,0.0,0.248551
9,15,24830.147428,169852.572031,0.0,2.377868
9,16,98252.252337,1747747.663307,0.0,2.014279
10,11,23857.511452,1142488.547784,0.0,2.262592
10,12,99198.568271,801431.72886,0.0,1.816988
10,16,98601.845078,1398154.921991,0.0,1.998901
10,17,97639.030484,2360969.51623,0.0,1.209855
12,22,99406.343735,593656.264671,0.0,0.799537
13,14,1361.848058,188151.94157,0.0,0.0
13,17,99125.026481,874973.518517,0.0,0.993013
13,19,24764.529301,235470.698678,0.0,3.505826
15,20,24944.369281,55630.71915,0.0,2.396584
17,20,99774.938032,225061.968091,0.0,1.736641
17,23,24989.667002,10332.997941,0.0,1.416445
18,21,24714.372777,285627.222714,0.0,1.314759
20,22,24916.656877,83343.123269,0.0,1.357675
