node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798666,201.333854,0.0,1.367211
1,7,99999.798675,201.325405,0.0,0.935793
1,16,99999.7987,201.300066,0.0,1.433015
2,4,99999.798658,201.342283,0.0,1.638293
2,7,99999.798649,201.350731,0.0,1.167297
2,12,99999.798666,201.333837,0.0,0.803828
2,13,99999.798641,201.35918,0.0,0.408411
2,18,24999.798666,201.333837,0.0,0.533462
2,23,24999.798658,201.342283,0.0,1.215458
3,10,99999.798607,201.392968,0.0,1.005411
3,11,24999.838913,161.087344,0.0,1.641035
3,14,1549.838886,161.114374,0.0,0.690103
3,21,99999.798632,201.367625,0.0,0.747085
4,16,99999.798658,201.342283,0.0,1.650691
5,8,24999.798641,201.359176,0.0,0.110745
5,16,24999.798666,201.333837,0.0,0.246167
6,7,1549.798675,201.325405,0.0,1.809001
6,19,1549.798725,201.27474,0.0,0.688553
7,17,99999.798641,201.359176,0.0,2.051592
7,19,24999.798675,201.325405,0.0,1.784921
7,21,99999.798641,201.359176,0.0,1.592636
8,9,24999.798649,201.350731,0.0,1.341343
9,15,24999.798641,201.35918,0.0,1.538634
9,16,99999.798675,201.325392,0.0,1.750112
10,11,24999.798641,201.35918,0.0,1.126885
10,12,99999.798624,201.376075,0.0,0.642061
10,16,99999.798641,201.35918,0.0,1.196623
10,17,99999.798624,201.376075,0.0,1.922846
12,22,99999.798658,201.342282,0.0,0.721693
13,14,1549.798607,201.392968,0.0,1.632452
13,17,99999.798632,201.367625,0.0,1.670361
13,19,24999.758399,241.600625,0.0,1.726627
15,20,24999.798624,201.376071,0.0,0.713468
17,20,99999.798649,201.350728,0.0,1.658559
17,23,24999.798649,201.350728,0.0,1.888633
18,21,24999.798658,201.342282,0.0,1.774549
20,22,24999.798649,201.350728,0.0,1.483202
