node1,node2,free_bw,used_bw,pkloss,delay
1,3,99869.936829,130063.170621,0.0,1.395583
1,7,99602.087085,397912.914946,0.0,0.72372
1,16,94312.674691,5687325.308952,0.0,1.022696
2,4,77592.59597,22407404.029923,2.1e-05,1.252532
2,7,95933.927118,4066072.881903,0.0,0.979543
2,12,81643.129049,18356870.950934,1.3e-05,0.276327
2,13,93461.018964,6538981.035812,6e-06,1.783013
2,18,22710.858295,2289141.705166,2.5e-05,2.108812
2,23,24908.648216,91351.78409,0.0,0.65577
3,10,99999.798497,201.502876,0.0,1.104474
3,11,21384.443547,3615556.452995,0.0,2.703667
3,14,864.226513,685773.486693,0.0,0.0
3,21,96579.601615,3420398.384795,1.5e-05,2.36094
4,16,82521.187787,17478812.212659,9e-06,2.832294
5,8,17641.083542,7358916.457965,2.3e-05,2.314448
5,16,8233.730342,16766269.658063,2.1e-05,2.498984
6,7,1299.406343,250593.657332,0.0,1.277328
6,19,1549.798387,201.612903,0.0,0.321388
7,17,98634.15376,1365846.24013,0.0,0.0
7,19,24455.086832,544913.168409,0.0,0.597
7,21,95514.363724,4485636.276417,1.2e-05,2.034783
8,9,24956.749673,43250.327359,0.0,0.727415
9,15,24552.722362,447277.638065,0.0,2.920747
9,16,87108.858199,12891141.801075,0.0,3.445268
10,11,17269.367865,7730632.135167,4e-05,1.317739
10,12,94520.011732,5479988.267596,1.1e-05,1.30403
10,16,90696.578817,9303421.183236,1.5e-05,1.46997
10,17,87216.392514,12783607.486371,2.5e-05,1.721859
12,22,98304.825093,1695174.907453,0.0,0.656843
13,14,592.977539,957022.460861,0.0,0.0
13,17,96725.807393,3274192.606949,5e-06,2.508998
13,19,23571.671825,1428328.174853,0.0,1.413345
15,20,24758.055166,241944.833747,0.0,1.75631
17,20,99112.666917,887333.082914,0.0,1.242638
17,23,24994.79276,5207.239826,0.0,2.095819
18,21,23874.835543,1125164.45663,1.9e-05,2.420306
20,22,24626.359819,373640.181421,0.0,2.134919
