node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838804,161.195535,0.0,1.681447
1,7,99999.798489,201.511341,0.0,0.871301
1,16,99999.798463,201.536735,0.0,0.0
2,4,99999.798438,201.562108,0.0,1.364231
2,7,99999.798438,201.562108,0.0,1.622677
2,12,99999.798429,201.570571,0.0,1.151204
2,13,99999.798446,201.553646,0.0,1.377702
2,18,24999.798429,201.570571,0.0,1.402259
2,23,24999.798438,201.562108,0.0,1.12772
3,10,99999.838791,161.209068,0.0,0.0
3,11,24999.798463,201.536726,0.0,1.519442
3,14,1549.798497,201.502876,0.0,1.882553
3,21,99999.838771,161.229381,0.0,1.540065
4,16,99999.838744,161.256459,0.0,1.369834
5,8,24999.798455,201.545181,0.0,1.480699
5,16,24999.838737,161.26323,0.0,1.347303
6,7,1549.798497,201.502884,0.0,0.0
6,19,1549.798548,201.452134,0.0,0.0
7,17,99999.798446,201.553643,0.0,1.076698
7,19,24999.798497,201.502884,0.0,0.637889
7,21,99999.798438,201.562108,0.0,1.012325
8,9,24999.798446,201.553646,0.0,0.707865
9,15,24999.838764,161.236148,0.0,1.582503
9,16,99999.83873,161.270002,0.0,1.515865
10,11,24999.798455,201.545185,0.0,0.489235
10,12,99999.798472,201.528262,0.0,0.368595
10,16,99999.798446,201.553652,0.0,0.0
10,17,99999.798472,201.528262,0.0,0.667453
12,22,99999.798438,201.562106,0.0,1.262903
13,14,1549.838791,161.209069,0.0,1.696944
13,17,99999.798455,201.545181,0.0,1.675963
13,19,24999.838811,161.188774,0.0,0.739098
15,20,24999.838777,161.222606,0.0,0.716925
17,20,99999.798446,201.553643,0.0,1.402497
17,23,24999.798446,201.553643,0.0,1.597524
18,21,24999.838744,161.256457,0.0,1.418829
20,22,24999.798446,201.553643,0.0,0.0
