node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,25000.0,0.0,1.266,0
19,7,25000.0,0.0,1.012,0
19,6,1550.0,0.0,0.68,0
13,19,24999.761,0.239,1.266,0.01
13,17,100000.0,0.0,0.786,0
13,14,1550.0,0.0,1.679,0
13,2,100000.0,0.0,1.17,0
12,22,100000.0,0.0,0.001,0
12,10,100000.0,0.0,1.131,0
12,2,100000.0,0.0,0.929,0
22,12,99999.761,0.239,0.001,0.01
22,20,25000.0,0.0,0.001,0
17,13,99999.761,0.239,0.786,0.01
17,7,99999.761,0.239,0.669,0.01
17,20,99999.761,0.239,0.071,0.01
17,10,100000.0,0.0,1.191,0
17,23,25000.0,0.0,0.436,0
7,17,100000.0,0.0,0.669,0
7,19,24999.761,0.239,1.012,0.01
7,21,100000.0,0.0,0.836,0
7,1,100000.0,0.0,1.52,0
7,6,1550.0,0.0,0.459,0
7,2,100000.0,0.0,1.957,0
20,17,100000.0,0.0,0.071,0
20,15,24999.761,0.239,0.001,0.01
20,22,25000.0,0.0,0.001,0
8,5,25000.0,0.0,0.001,0
8,9,25000.0,0.0,0.921,0
5,8,24999.761,0.239,0.001,0.01
5,16,25000.0,0.0,0.944,0
15,20,25000.0,0.0,0.001,0
15,9,25000.0,0.0,0.653,0
3,21,100000.0,0.0,0.352,0
3,1,100000.0,0.0,0.001,0
3,10,100000.0,0.0,0.001,0
3,14,1550.0,0.0,0.946,0
3,11,25000.0,0.0,0.969,0
21,3,100000.0,0.0,0.352,0
21,7,100000.0,0.0,0.836,0
21,18,25000.0,0.0,0.707,0
1,3,100000.0,0.0,0.001,0
1,7,99999.761,0.239,1.52,0.01
1,16,100000.0,0.0,1.107,0
6,19,1549.761,0.239,0.68,0.01
6,7,1549.761,0.239,0.46,0.01
10,3,99999.761,0.239,0.001,0.01
10,12,99999.761,0.239,1.131,0.01
10,17,99999.761,0.239,1.191,0.01
10,16,100000.0,0.0,1.353,0
10,11,25000.0,0.0,1.153,0
14,3,1549.761,0.239,0.946,0.01
14,13,1549.761,0.239,1.679,0.01
4,16,100000.0,0.0,1.2,0
4,2,100000.0,0.0,0.805,0
16,4,99999.761,0.239,1.199,0.01
16,5,24999.761,0.239,0.944,0.01
16,1,99999.761,0.239,1.107,0.01
16,10,99999.761,0.239,1.353,0.01
16,9,100000.0,0.0,24.072,0
11,3,24999.761,0.239,0.969,0.01
11,10,24999.761,0.239,1.154,0.01
2,13,99999.761,0.239,1.169,0.01
2,7,99999.761,0.239,1.957,0.01
2,4,99999.761,0.239,0.805,0.01
2,12,99999.761,0.239,0.929,0.01
2,23,24999.761,0.239,0.579,0.01
2,18,24999.761,0.239,1.558,0.01
23,2,25000.0,0.0,0.579,0
23,17,25000.0,0.0,0.436,0
18,2,24999.761,0.239,1.559,0.01
18,21,24999.761,0.238,0.707,0.01
9,8,24999.762,0.239,0.921,0.01
9,15,24999.762,0.239,0.654,0.01
9,16,99999.762,0.239,24.072,0.01
