node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24660.789,339.381,0.757,0.01
19,7,24839.321,160.679,0.62,0.01
19,6,1550.0,0.0,1.773,0
13,19,24916.643,83.315,0.757,0.01
13,17,98702.018,1297.334,0.001,0.01
13,14,1234.436,315.407,0.906,0.01
13,2,97290.909,2710.685,0.779,0
12,22,99594.885,405.115,0.001,0.01
12,10,99071.169,934.785,0.001,0
12,2,96445.435,3520.84,0.001,0.84
22,12,99583.217,416.783,0.001,0.01
22,20,24910.45,89.55,0.6,0.01
17,13,99107.339,893.107,0.001,0.01
17,7,99654.838,345.162,0.001,0.01
17,20,99738.153,261.978,0.001,0.01
17,10,94405.991,5602.757,0.001,0
17,23,25000.0,0.0,0.071,0
7,17,99857.174,142.826,0.001,0.01
7,19,24773.859,226.141,0.62,0.01
7,21,99708.397,315.962,0.245,0
7,1,99773.859,226.141,1.475,0.01
7,6,1413.125,136.875,0.649,0.01
7,2,98684.813,1292.268,0.069,1.36
20,17,99785.415,214.478,0.001,0.01
20,15,24880.679,119.261,0.253,0.01
20,22,24922.597,77.403,0.6,0.01
8,5,24993.809,6.194,0.037,0.01
8,9,20798.303,4193.743,0.351,0.42
5,8,24993.806,6.191,0.037,0.01
5,16,21093.906,3901.849,0.018,0.3
15,20,24904.783,95.265,0.254,0.01
15,9,24892.881,89.595,0.453,11.11
3,21,99255.504,726.757,0.756,3.17
3,1,99446.034,553.689,0.704,0.01
3,10,99827.093,172.907,0.218,0.01
3,14,1246.104,303.744,0.502,0.01
3,11,23850.629,1161.619,1.052,0
21,3,99952.104,47.632,0.756,11.11
21,7,99487.456,517.743,0.246,0.01
21,18,24487.456,523.694,1.215,0
1,3,99988.098,11.908,0.703,0.01
1,7,99381.088,618.912,1.475,0.01
1,16,95238.902,4741.789,1.093,0.62
6,19,1550.0,0.0,1.773,0
6,7,1425.027,124.973,0.649,0.01
10,3,99368.871,631.129,0.218,0.01
10,12,85567.393,14438.561,0.001,0
10,17,93182.617,6813.979,0.001,0.01
10,16,95409.191,4610.735,0.58,0
10,11,23588.651,1423.728,0.507,0
14,3,1550.0,0.0,0.502,0
14,13,1282.202,267.932,0.906,0.01
4,16,97982.346,2037.301,0.206,0
4,2,95720.939,4275.005,0.027,0.28
16,4,96109.825,3921.757,0.206,0
16,5,21288.536,3691.508,0.018,0.64
16,1,99594.923,422.526,1.092,0
16,10,86805.197,13188.212,0.579,0.01
16,9,94716.122,5277.921,0.793,0.11
11,3,24988.086,29.77,1.052,0
11,10,18381.749,6620.899,0.506,0
2,13,99118.361,887.153,0.779,0
2,7,98904.456,1094.998,0.069,0.01
2,4,96582.378,3392.112,0.028,0.7
2,12,96449.615,3572.428,0.001,0
2,23,24988.086,11.908,0.471,0.01
2,18,24320.9,708.178,0.372,0
23,2,24987.852,23.828,0.471,0
23,17,24993.806,6.191,0.071,0.01
18,2,23232.292,1775.192,0.372,0.01
18,21,24975.956,11.914,1.215,60.0
9,8,23492.874,1517.524,0.351,0
9,15,24904.688,89.266,0.453,6.25
9,16,88866.327,11127.716,0.793,0.05
