node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24678.242,321.758,0.001,0.01
19,7,24856.863,137.183,1.033,4.0
19,6,1549.76,0.24,0.001,0.01
13,19,24773.746,226.254,0.001,0.01
13,17,99100.699,899.301,0.916,0.01
13,14,1258.012,291.551,1.132,0.01
13,2,96867.932,3145.547,0.902,0
12,22,99547.266,452.507,0.189,0.01
12,10,99034.963,964.555,0.199,0.01
12,2,96312.604,3675.482,0.521,0.32
22,12,99547.493,452.734,0.189,0.01
22,20,24922.597,77.403,0.001,0.01
17,13,98820.819,1179.181,0.916,0.01
17,7,99797.283,202.717,0.529,0.01
17,20,99648.711,351.289,0.413,0.01
17,10,95355.604,4632.488,0.74,0.26
17,23,24999.76,0.24,0.029,0.01
7,17,98499.58,1506.374,0.53,0
7,19,24928.551,71.449,1.033,0.01
7,21,99571.309,428.906,0.657,0.01
7,1,99779.7,226.254,24.291,0
7,6,1407.103,148.851,0.001,0
7,2,98683.916,1316.084,0.414,0.01
20,17,99827.333,172.667,0.414,0.01
20,15,24916.643,83.357,0.524,0.01
20,22,24833.047,166.953,0.001,0.01
8,5,24994.043,5.957,1.037,0.01
8,9,20633.503,4376.224,0.001,0
5,8,24934.473,65.527,1.037,0.01
5,16,20975.065,4024.935,1.77,0.01
15,20,24952.368,47.632,0.524,0.01
15,9,24869.011,130.989,0.008,0.01
3,21,99100.939,899.51,1.387,0.01
3,1,99511.768,488.232,0.82,0.01
3,10,99755.884,244.116,1.863,0.01
3,14,1317.792,231.86,1.973,0.01
3,11,23993.766,1006.234,1.125,0.01
21,3,99946.147,53.826,1.387,0.01
21,7,99034.723,964.795,0.657,0.01
21,18,24404.058,595.942,0.615,0.01
1,3,99952.128,47.872,0.82,0.01
1,7,99320.719,679.281,24.291,0.01
1,16,96195.365,3798.681,1.425,0.16
6,19,1549.481,0.519,0.001,0.01
6,7,1454.496,95.504,0.001,0.01
10,3,99279.321,720.679,1.863,0.01
10,12,85025.33499999999,14994.063,0.199,0
10,17,94313.646,5710.17,0.74,0
10,16,96165.594,3846.314,1.195,0
10,11,23737.742,1268.212,1.867,0
14,3,1537.591,12.428,1.974,0.01
14,13,1258.449,291.988,1.132,0.01
4,16,99481.998,518.002,1.732,0.01
4,2,94712.807,5287.193,0.114,0.01
16,4,96087.952,3906.094,1.733,0.15
16,5,22058.462,2947.493,1.771,0
16,1,99457.942,536.104,1.425,1.09
16,10,87704.655,12283.437,1.195,0.1
16,9,95992.927,4013.027,0.099,0
11,3,24964.036,35.964,1.125,0.01
11,10,17890.629,7103.417,1.867,0.08
2,13,99523.198,476.563,0.902,0.01
2,7,97886.074,2113.926,0.414,0.01
2,4,96278.482,3721.518,0.114,0.01
2,12,96806.797,3187.246,0.52,0.19
2,23,24999.76,0.24,0.75,0.01
2,18,24255.132,744.868,0.235,0.01
23,2,25000.0,0.0,0.749,0
23,17,24994.046,5.954,0.029,0.01
18,2,23647.476,1352.524,0.235,0.01
18,21,24618.751,381.249,0.615,0.01
9,8,23499.341,1489.495,0.001,0.79
9,15,24952.368,47.632,0.008,0.01
9,16,88359.84,11640.16,0.1,0.01
