node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24999.76,0.24,0.398,0.01
19,7,24999.76,0.24,0.468,0.01
19,6,1549.76,0.24,0.73,0.01
13,19,25000.0,0.0,0.398,0
13,17,99999.76,0.24,0.422,0.01
13,14,1549.76,0.24,0.267,0.01
13,2,99999.76,0.24,0.334,0.01
12,22,100000.0,0.0,0.31,0
12,10,100000.0,0.0,0.459,0
12,2,100000.0,0.0,0.341,0
22,12,100000.0,0.0,0.31,0
22,20,25000.0,0.0,0.453,0
17,13,100000.0,0.0,0.422,0
17,7,100000.0,0.0,0.485,0
17,20,100000.0,0.0,0.474,0
17,10,99999.76,0.24,0.166,0.01
17,23,24999.76,0.24,0.437,0.01
7,17,100000.0,0.0,0.485,0
7,19,25000.0,0.0,0.468,0
7,21,100000.0,0.0,0.411,0
7,1,100000.0,0.0,0.375,0
7,6,1550.0,0.0,0.311,0
7,2,100000.0,0.0,0.608,0
20,17,100000.0,0.0,0.473,0
20,15,25000.0,0.0,0.333,0
20,22,24999.76,0.24,0.453,0.01
8,5,25000.0,0.0,0.353,0
8,9,25000.0,0.0,0.22,0
5,8,25000.0,0.0,0.352,0
5,16,25000.0,0.0,0.485,0
15,20,25000.0,0.0,0.333,0
15,9,25000.0,0.0,0.374,0
3,21,100000.0,0.0,0.435,0
3,1,100000.0,0.0,0.386,0
3,10,100000.0,0.0,0.318,0
3,14,1550.0,0.0,0.303,0
3,11,25000.0,0.0,0.544,0
21,3,99999.76,0.24,0.435,0.01
21,7,99999.76,0.24,0.412,0.01
21,18,24999.76,0.24,0.267,0.01
1,3,99999.76,0.24,0.387,0.01
1,7,99999.76,0.24,0.375,0.01
1,16,100000.0,0.0,0.697,0
6,19,1549.76,0.24,0.73,0.01
6,7,1549.76,0.24,0.311,0.01
10,3,99999.76,0.24,0.318,0.01
10,12,99999.76,0.24,0.459,0.01
10,17,99999.76,0.24,0.166,0.01
10,16,100000.0,0.0,0.494,0
10,11,25000.0,0.0,0.503,0
14,3,1549.76,0.24,0.303,0.01
14,13,1549.76,0.24,0.268,0.01
4,16,100000.0,0.0,0.387,0
4,2,100000.0,0.0,0.588,0
16,4,99999.76,0.24,0.387,0.01
16,5,24999.76,0.24,0.484,0.01
16,1,99999.76,0.24,0.697,0.01
16,10,99999.76,0.24,0.493,0.01
16,9,100000.0,0.0,0.32,0
11,3,24999.76,0.24,0.544,0.01
11,10,24999.76,0.24,0.504,0.01
2,13,99999.76,0.24,0.334,0.01
2,7,99999.76,0.24,0.607,0.01
2,4,99999.76,0.24,0.588,0.01
2,12,99999.76,0.24,0.341,0.01
2,23,24999.76,0.24,0.292,0.01
2,18,24999.76,0.24,0.514,0.01
23,2,25000.0,0.0,0.292,0
23,17,25000.0,0.0,0.437,0
18,2,25000.0,0.0,0.514,0
18,21,25000.0,0.0,0.267,0
9,8,24999.76,0.24,0.22,0.01
9,15,24999.76,0.24,0.374,0.01
9,16,99999.76,0.24,0.32,0.01
