node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24999.76,0.24,1.213,0.01
19,7,24999.76,0.24,0.736,0.01
19,6,1549.76,0.24,0.413,0.01
13,19,24999.76,0.24,1.213,0.01
13,17,100000.0,0.0,1.036,0
13,14,1550.0,0.0,0.734,0
13,2,100000.0,0.0,0.465,0
12,22,100000.0,0.0,1.155,0
12,10,100000.0,0.0,0.234,0
12,2,100000.0,0.0,0.908,0
22,12,99999.76,0.24,1.155,0.01
22,20,25000.0,0.0,0.794,0
17,13,99999.76,0.24,1.036,0.01
17,7,99999.76,0.24,1.336,0.01
17,20,99999.76,0.24,0.902,0.01
17,10,100000.0,0.0,1.021,0
17,23,24999.76,0.24,0.663,0.01
7,17,100000.0,0.0,1.335,0
7,19,24999.76,0.24,0.735,0.01
7,21,100000.0,0.0,0.296,0
7,1,100000.0,0.0,0.432,0
7,6,1550.0,0.0,0.629,0
7,2,100000.0,0.0,0.487,0
20,17,100000.0,0.0,0.902,0
20,15,25000.0,0.0,0.001,0
20,22,24999.76,0.24,0.794,0.01
8,5,25000.0,0.0,0.001,0
8,9,25000.0,0.0,1.981,0
5,8,24999.76,0.24,0.001,0.01
5,16,25000.0,0.0,0.001,0
15,20,25000.0,0.0,0.001,0
15,9,25000.0,0.0,1.175,0
3,21,100000.0,0.0,1.48,0
3,1,100000.0,0.0,0.885,0
3,10,100000.0,0.0,2.049,0
3,14,1550.0,0.0,2.154,0
3,11,25000.0,0.0,2.122,0
21,3,99999.76,0.24,1.48,0.01
21,7,99999.76,0.24,0.296,0.01
21,18,24999.76,0.24,0.9,0.01
1,3,99999.76,0.24,0.885,0.01
1,7,99999.76,0.24,0.432,0.01
1,16,100000.0,0.0,1.009,0
6,19,1549.76,0.24,0.413,0.01
6,7,1549.76,0.24,0.629,0.01
10,3,99999.76,0.24,2.049,0.01
10,12,99999.76,0.24,0.234,0.01
10,17,99999.76,0.24,1.021,0.01
10,16,100000.0,0.0,1.034,0
10,11,25000.0,0.0,0.636,0
14,3,1549.76,0.24,2.154,0.01
14,13,1549.76,0.24,0.734,0.01
4,16,100000.0,0.0,0.585,0
4,2,100000.0,0.0,0.372,0
16,4,99999.76,0.24,0.585,0.01
16,5,24999.76,0.24,0.001,0.01
16,1,99999.76,0.24,1.009,0.01
16,10,99999.76,0.24,1.033,0.01
16,9,100000.0,0.0,1.486,0
11,3,24999.76,0.24,2.122,0.01
11,10,24999.76,0.24,0.636,0.01
2,13,99999.76,0.24,0.465,0.01
2,7,99999.76,0.24,0.488,0.01
2,4,99999.76,0.24,0.374,0.01
2,12,99999.76,0.24,0.908,0.01
2,23,24999.76,0.24,1.223,0.01
2,18,24999.76,0.24,1.424,0.01
23,2,25000.0,0.0,1.223,0
23,17,25000.0,0.0,0.662,0
18,2,25000.0,0.0,1.424,0
18,21,25000.0,0.0,0.9,0
9,8,24999.76,0.24,1.981,0.01
9,15,24999.76,0.24,1.174,0.01
9,16,99999.76,0.24,1.487,0.01
