node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24537.203,462.337,0.743,0.01
19,7,24827.934,171.98,0.442,0.01
19,6,1550.0,0.0,0.552,0
13,19,24762.665,237.571,0.743,0.01
13,17,96775.495,3227.715,0.489,0.01
13,14,1182.501,368.967,0.321,0.01
13,2,96935.535,3065.99,0.374,0.01
12,22,98446.249,1553.751,0.911,0.01
12,10,97129.711,2870.289,0.191,0.01
12,2,95315.025,4679.045,0.596,0.13
22,12,99193.234,812.697,0.911,0
22,20,24406.726,593.274,0.42,0.01
17,13,99269.965,729.309,0.489,0.01
17,7,96344.848,3647.403,0.684,0.16
17,20,99204.699,794.905,0.575,0.01
17,10,86780.607,13218.746,0.406,0
17,23,24952.534,47.419,0.404,0.01
7,17,97206.806,2800.518,0.684,0
7,19,24762.547,237.571,0.442,0.01
7,21,98541.134,1466.255,1.007,0
7,1,99294.639,705.711,0.804,0.01
7,6,1312.786,237.214,0.691,0.01
7,2,97421.581,2586.919,1.694,0
20,17,99294.289,706.063,0.576,0.01
20,15,24578.706,421.294,0.386,0.01
20,22,24567.085,426.985,0.42,1.37
8,5,24964.436,35.582,0.434,0.01
8,9,17460.347999999998,7541.224,0.583,0.08
5,8,24673.592,326.246,0.434,0.01
5,16,19253.493000000002,5749.368,1.496,0.01
15,20,24495.92,504.08,0.385,0.01
15,9,24650.109,350.065,0.45,0.01
3,21,96927.841,3069.283,0.37,0.19
3,1,99223.124,782.806,0.431,0
3,10,99519.642,480.358,0.201,0.01
3,14,1170.458,380.869,0.285,0.01
3,11,21921.91,3079.622,0.448,0.01
21,3,99471.673,527.801,0.37,0.01
21,7,99014.582,984.438,1.007,0.01
21,18,22459.283,2539.452,0.356,0.01
1,3,99863.602,136.398,0.431,0.01
1,7,98131.94,1867.131,0.803,0.01
1,16,90013.294,9985.744,0.459,0.06
6,19,1550.0,0.0,0.552,0
6,7,1372.09,177.91,0.691,0.01
10,3,98078.567,1921.433,0.201,0.01
10,12,80317.174,19706.547,0.191,0
10,17,90042.945,9962.011,0.406,0.01
10,16,89283.861,10709.607,0.471,0.11
10,11,22052.617,2948.85,0.722,0.01
14,3,1538.098,11.861,0.285,0.01
14,13,1246.495,308.225,0.321,0
4,16,97492.71,2503.853,1.011,0.24
4,2,92075.067,7926.889,0.65,0.07
16,4,94357.432,5648.812,1.011,0
16,5,19107.994,5889.075,1.496,0.01
16,1,97294.176,2704.478,0.459,0.01
16,10,82621.125,17370.229,0.471,0.01
16,9,85736.10800000001,14263.892,0.382,0.01
11,3,24863.295,142.567,0.448,0
11,10,17126.272,7875.741,0.722,0
2,13,99294.05,705.599,0.373,0.01
2,7,97104.311,2886.882,1.694,0.2
2,4,96546.58,3455.912,0.65,0
2,12,94508.259,5503.602,0.597,0
2,23,24993.831,6.166,0.83,0.01
2,18,23137.632,1863.295,0.746,0.01
23,2,24934.56,65.473,0.831,0.01
23,17,24940.487,59.572,0.404,0.01
18,2,23130.772,1868.299,0.746,0.01
18,21,24513.23,487.012,0.356,0.01
9,8,19090.194,5909.856,0.583,0
9,15,24501.364,504.318,0.45,0
9,16,83303.454,16696.546,0.382,0.01
