node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24885.24,114.817,0.234,0.01
19,7,24936.984,63.016,0.854,0.01
19,6,1549.761,0.239,2.173,0.01
13,19,24884.534,115.409,0.234,0.01
13,17,98037.845,1950.283,0.001,0.43
13,14,1225.974,324.187,0.294,0.01
13,2,99395.245,604.755,0.001,0.01
12,22,98961.995,1038.005,0.413,0.01
12,10,99157.287,848.649,0.764,0
12,2,99560.829,438.953,0.638,0.01
22,12,99818.19,181.81,0.413,0.01
22,20,24878.208,121.853,1.615,0.01
17,13,99497.697,502.303,0.001,0.01
17,7,99639.566,366.188,0.339,0
17,20,99393.295,606.705,0.488,0.01
17,10,99006.41,1005.462,2.037,0
17,23,24997.084,2.916,0.769,0.01
7,17,99466.62,533.645,0.339,0.01
7,19,24692.137,307.863,0.854,0.01
7,21,99230.638,763.429,0.001,0.65
7,1,99936.972,63.028,0.55,0.01
7,6,1550.0,0.0,0.64,0
7,2,99753.076,246.801,1.252,0.01
20,17,99646.542,353.458,0.488,0.01
20,15,24873.235,126.765,0.68,0.01
20,22,24717.215,282.644,1.614,0.01
8,5,25000.0,0.0,0.001,0
8,9,24094.813,899.253,0.949,0.47
5,8,25000.0,0.0,0.001,0
5,16,23795.586,1204.414,1.191,0.01
15,20,24850.498,149.502,0.68,0.01
15,9,24962.912,37.069,0.06,0.01
3,21,99077.973,916.094,0.001,0.58
3,1,99906.636,93.364,1.323,0.01
3,10,99577.203,423.008,2.268,0.01
3,14,1283.7060000000001,266.426,1.131,0.01
3,11,24979.162,20.849,0.314,0.01
21,3,99974.989,25.011,0.001,0.01
21,7,99444.938,555.062,0.001,0.01
21,18,24135.681,864.749,0.001,0.01
1,3,99855.518,144.482,1.323,0.01
1,7,99722.25,277.75,0.55,0.01
1,16,99825.7,174.386,1.518,0.01
6,19,1549.761,0.239,2.173,0.01
6,7,1549.482,0.518,0.64,0.01
10,3,99851.299,148.627,2.268,0.01
10,12,97816.9,2177.163,0.763,0.21
10,17,93860.446,6115.809,2.036,0.35
10,16,99466.837,521.031,1.112,0.91
10,11,24442.673,551.39,0.627,0.49
14,3,1483.598,66.369,1.132,0.01
14,13,1435.685,114.258,0.294,0.01
4,16,99945.948,54.052,0.498,0.01
4,2,99461.725,538.007,0.563,0.01
16,4,99912.558,87.442,0.499,0.01
16,5,24986.438,13.562,1.191,0.01
16,1,99931.498,68.468,1.518,0.01
16,10,96567.2,3452.319,1.111,0
16,9,99597.853,401.947,32.572,0.01
11,3,24966.586,33.398,0.314,0.01
11,10,21735.263,3282.546,0.627,0
2,13,98778.031,1221.969,0.001,0.01
2,7,99599.853,400.347,1.251,0.01
2,4,99967.156,32.861,0.562,0.01
2,12,98302.662,1710.056,0.637,0
2,23,24935.821,64.211,0.001,0.01
2,18,24236.711,763.669,1.734,0.01
23,2,24993.972,6.025,0.001,0.01
23,17,24965.155,34.845,0.769,0.01
18,2,24574.339,425.449,1.734,0.01
18,21,24621.51,378.302,0.001,0.01
9,8,24975.335,24.665,0.948,0.01
9,15,24909.786,90.259,0.059,0.01
9,16,97684.432,2316.721,32.572,0.01
