node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24476.567,523.433,0.001,0.01
19,7,24845.349,154.728,0.001,0.01
19,6,1550.0,0.0,0.001,0
13,19,24702.595,297.405,0.001,0.01
13,17,97840.838,2159.162,0.247,0.01
13,14,1062.255,487.988,0.107,0.01
13,2,95562.715,4433.55,0.038,0.13
12,22,99404.653,595.05,0.814,0.01
12,10,98298.842,1702.007,0.595,0.01
12,2,95104.711,4903.684,0.422,0
22,12,99321.916,678.422,0.814,0.01
22,20,24666.667,333.333,0.308,0.01
17,13,98899.601,1100.399,0.247,0.01
17,7,96472.774,3534.938,0.001,0
17,20,99143.473,856.527,0.333,0.01
17,10,91202.754,8789.735,0.001,0.14
17,23,24970.259,29.755,0.001,0.01
7,17,98631.253,1374.012,0.001,0
7,19,24928.587,71.377,0.001,0.01
7,21,98905.002,1094.451,0.56,0.01
7,1,99744.104,255.896,0.571,0.01
7,6,1407.174,142.754,0.63,0.01
7,2,96203.215,3790.834,0.396,0.16
20,17,99232.455,767.545,0.333,0.01
20,15,24678.563,321.437,1.202,0.01
20,22,24327.864,672.136,0.309,0.01
8,5,24981.916,18.084,0.001,0.01
8,9,19218.203999999998,5775.848,0.001,0.1
5,8,24987.864,12.136,0.001,0.01
5,16,17927.465,7076.066,0.332,0.01
15,20,24821.557,178.443,1.201,0.01
15,9,24696.647,303.353,1.06,0.01
3,21,98036.886,1957.166,0.608,0.3
3,1,99172.974,827.439,1.071,0.01
3,10,99083.752,910.754,0.612,0.65
3,14,1008.483,541.787,0.396,0.01
3,11,23245.07,1760.878,0.001,0
21,3,99589.581,410.419,0.608,0.01
21,7,98620.04,1386.6,0.56,0
21,18,23560.559,1440.16,0.335,0.01
1,3,99517.963,481.796,1.071,0.01
1,7,99690.544,309.456,0.572,0.01
1,16,92138.39199999999,7861.608,0.478,0.01
6,19,1550.0,0.0,0.001,0
6,7,1395.349,154.728,0.63,0.01
10,3,98785.981,1213.413,0.612,0.01
10,12,80016.296,19985.629,0.595,0
10,17,92257.654,7738.483,0.001,0.01
10,16,92400.24,7611.663,0.533,0
10,11,23250.145,1748.982,0.001,0.01
14,3,1335.761,214.132,0.396,0.01
14,13,1365.517,184.391,0.108,0.01
4,16,98410.824,1589.176,0.361,0.01
4,2,93798.742,6195.307,0.239,0.1
16,4,93852.541,6159.361,0.361,0
16,5,18751.373,6251.457,0.332,0
16,1,99523.914,476.086,0.477,0.01
16,10,82628.817,17365.232,0.533,0.03
16,9,90751.792,9243.593,0.51,0.01
11,3,24970.259,29.741,0.001,0.01
11,10,16785.669,8218.432,0.001,0.01
2,13,99494.159,505.589,0.038,0.01
2,7,98809.785,1184.264,0.396,0.5
2,4,92751.593,7248.407,0.239,0.01
2,12,94929.685,5067.784,0.422,0.01
2,23,25000.0,0.0,0.351,0
2,18,23839.541,1166.41,0.902,0
23,2,24946.201,53.799,0.352,0.01
23,17,24993.809,6.188,0.001,0.01
18,2,23446.53,1553.47,0.902,0.01
18,21,24487.968,511.776,0.335,0.01
9,8,21145.629,3848.423,0.001,0.15
9,15,24857.246,142.754,1.061,0.01
9,16,84808.543,15193.09,0.51,0.04
