node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24576.519,423.904,1.382,0.01
19,7,24672.819,327.508,1.082,0.01
19,6,1543.809,6.194,1.194,0.01
13,19,24780.446,219.335,1.383,0.01
13,17,96536.516,3463.484,4.465,0.01
13,14,1065.162,484.838,0.598,0.01
13,2,97049.491,2960.943,0.508,0
12,22,99643.526,356.474,0.873,0.01
12,10,98293.933,1705.215,1.473,0.01
12,2,95824.652,4175.348,1.984,0.01
22,12,99293.985,706.015,0.873,0.01
22,20,24665.251,334.749,1.073,0.01
17,13,98423.016,1571.026,4.464,0.3
17,7,99374.057,625.943,0.7,0.01
17,20,99709.061,290.939,1.025,0.01
17,10,90923.702,9077.718,0.332,0
17,23,24979.87,20.13,1.166,0.01
7,17,99749.673,250.327,0.7,0.01
7,19,24875.99,123.886,1.082,0.01
7,21,99745.515,254.485,0.001,0.01
7,1,99364.486,635.197,0.243,0.01
7,6,1393.038,156.883,0.592,0.01
7,2,98131.998,1868.002,0.001,0.01
20,17,99532.274,467.726,1.025,0.01
20,15,24608.356,391.644,0.959,0.01
20,22,24908.374,91.626,1.073,0.01
8,5,24994.043,5.957,1.034,0.01
8,9,20094.209,4911.748,0.486,0
5,8,24886.817,113.183,1.034,0.01
5,16,20487.68,4512.32,1.013,0.01
15,20,24889.927,110.073,0.959,0.01
15,9,24749.525,250.475,0.001,0.01
3,21,99255.516,750.441,0.001,0
3,1,99916.602,83.357,0.511,0.01
3,10,99366.529,633.155,0.748,0.01
3,14,1258.106,291.894,0.318,0.01
3,11,23120.32,1886.577,0.667,0
21,3,99939.63,60.37,0.001,0.01
21,7,99105.835,894.165,0.001,0.01
21,18,24500.346,493.697,0.001,0.85
1,3,99987.852,12.154,0.512,0.01
1,7,99372.559,627.754,0.243,0.01
1,16,92212.476,7797.373,1.002,0
6,19,1549.76,0.24,1.194,0.01
6,7,1409.872,146.155,0.592,0
10,3,99093.586,906.867,0.748,0.01
10,12,83673.85800000001,16334.301,1.473,0.01
10,17,93686.549,6316.606,0.332,0.01
10,16,92222.861,7781.025,0.446,0.01
10,11,22635.964,2359.26,0.962,0.24
14,3,1543.803,6.197,0.318,0.01
14,13,1296.619,253.381,0.598,0.01
4,16,98776.452,1223.548,0.001,0.01
4,2,93778.12700000001,6227.83,0.001,0
16,4,95192.56,4795.526,0.001,0.24
16,5,19890.155,5103.888,1.013,0.11
16,1,99142.781,856.791,1.002,0.01
16,10,86153.607,13851.385,0.446,0
16,9,89731.614,10268.386,32.787,0.01
11,3,24952.16,47.816,0.666,0.01
11,10,17937.791,7058.681,0.962,0.01
2,13,97440.963,2560.316,0.508,0.01
2,7,99377.091,622.909,0.001,0.01
2,4,95817.091,4182.909,0.001,0.01
2,12,95586.139,4407.904,1.985,0.12
2,23,24949.001,50.999,0.776,0.01
2,18,24402.239,597.761,1.644,0.01
23,2,24950.969,49.031,0.776,0.01
23,17,24963.106,36.894,1.166,0.01
18,2,23260.638,1739.362,1.644,0.01
18,21,24984.856,15.144,0.001,0.01
9,8,21520.58,3479.42,0.486,0.01
9,15,24782.401,217.599,0.001,0.01
9,16,86623.152,13376.848,32.787,0.01
