node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24583.185,416.815,0.386,0.01
19,7,24868.837,131.163,0.411,0.01
19,6,1549.76,0.24,0.281,0.01
13,19,24916.445,83.555,0.386,0.01
13,17,96679.061,3326.89,32.999,0
13,14,1198.647,351.528,0.329,0.01
13,2,96452.921,3560.759,0.207,0
12,22,98982.366,1017.634,0.422,0.01
12,10,98666.96,1333.04,0.419,0.01
12,2,95066.56,4935.904,0.451,0.01
22,12,99755.766,244.234,0.422,0.01
22,20,24839.321,160.679,0.283,0.01
17,13,99362.996,637.004,32.999,0.01
17,7,99232.312,767.688,0.43,0.01
17,20,99315.627,684.373,0.151,0.01
17,10,90305.701,9706.201,0.22,0
17,23,24999.76,0.24,0.727,0.01
7,17,98452.721,1547.279,0.43,0.01
7,19,24726.251,273.749,0.41,0.01
7,21,99315.627,684.373,0.425,0.01
7,1,99732.202,267.798,0.307,0.01
7,6,1389.321,160.679,0.37,0.01
7,2,97707.692,2292.308,1.892,0.01
20,17,99648.887,351.113,0.151,0.01
20,15,24809.566,190.434,0.479,0.01
20,22,24731.962,268.038,0.283,0.01
8,5,24976.196,23.804,0.267,0.01
8,9,18769.226,6230.774,0.455,0.01
5,8,24994.049,5.951,0.267,0.01
5,16,18424.064,6569.985,0.4,0.09
15,20,24851.223,148.777,0.479,0.01
15,9,24809.566,190.434,0.426,0.01
3,21,98708.617,1297.334,0.313,0
3,1,99672.691,327.309,0.705,0.01
3,10,98803.834,1196.166,0.18,0.01
3,14,1145.327,404.875,0.326,0.01
3,11,23393.21,1612.741,0.342,0
21,3,99946.201,53.799,0.312,0.01
21,7,98779.79,1220.21,0.425,0.01
21,18,24107.099,892.901,0.001,0.01
1,3,99993.809,6.191,0.704,0.01
1,7,99238.023,761.977,0.308,0.01
1,16,93299.091,6689.006,0.441,0.18
6,19,1549.76,0.24,0.281,0.01
6,7,1389.081,160.919,0.37,0.01
10,3,99166.61,833.39,0.18,0.01
10,12,80432.631,19573.32,0.419,0
10,17,92340.729,7659.271,0.22,0.01
10,16,90877.004,9111.093,0.495,0.13
10,11,23256.335,1743.665,0.381,0.01
14,3,1186.563,363.255,0.327,0.01
14,13,1478.312,71.653,0.329,0.01
4,16,99112.847,886.71,0.52,0.01
4,2,92890.869,7109.131,1.106,0.01
16,4,92138.39199999999,7877.443,0.519,0
16,5,19923.495,5076.505,0.4,0.01
16,1,99642.696,357.304,0.44,0.01
16,10,83342.706,16651.343,0.495,0.04
16,9,91430.454,8569.546,0.628,0.01
11,3,24975.956,24.044,0.342,0.01
11,10,16537.334000000003,8450.764,0.382,0.14
2,13,99493.666,506.081,0.206,0.01
2,7,98142.098,1857.902,1.893,0.01
2,4,95861.698,4138.302,1.106,0.01
2,12,94599.441,5397.863,0.451,0.01
2,23,24904.496,95.457,0.406,0.01
2,18,23767.273,1232.112,0.001,0.01
23,2,24970.245,29.77,0.406,0.01
23,17,24904.783,95.217,0.726,0.01
18,2,23524.134,1476.603,0.001,0.01
18,21,24535.816,464.184,0.001,0.01
9,8,21244.633,3767.269,0.455,0
9,15,24815.277,184.723,0.427,0.01
9,16,84753.11,15246.89,0.628,0.01
