node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24333.812,666.188,0.288,0.01
19,7,24773.972,226.141,0.338,0.01
19,6,1544.052,5.948,0.6,0.01
13,19,24857.006,142.994,0.289,0.01
13,17,97483.952,2523.255,0.001,0
13,14,1133.633,416.367,0.293,0.01
13,2,92999.082,7007.912,0.488,0.01
12,22,98559.84,1440.16,0.281,0.01
12,10,97423.185,2570.864,0.537,0.23
12,2,94810.664,5203.836,0.45,0
22,12,99124.953,880.999,0.28,0
22,20,24750.055,249.945,0.594,0.01
17,13,96714.768,3283.593,0.001,0.01
17,7,98363.215,1636.785,0.114,0.01
17,20,99089.246,910.754,0.001,0.01
17,10,87574.159,12431.792,0.3,0
17,23,24928.587,71.413,0.001,0.01
7,17,96744.763,3249.286,0.114,0.18
7,19,24743.864,256.008,0.338,0.01
7,21,98863.345,1137.223,0.561,0.01
7,1,99131.143,868.423,13.413,0.01
7,6,1329.81,220.08,0.512,0.01
7,2,98137.314,1863.616,0.622,0.01
20,17,99137.094,862.906,0.001,0.01
20,15,24618.892,381.108,0.23,0.01
20,22,24583.425,416.575,0.594,0.01
8,5,24952.415,47.632,0.395,0.01
8,9,17338.842,7647.129,0.471,0.23
5,8,24928.312,71.617,0.395,0.01
5,16,19105.495,5900.46,0.442,0
15,20,24470.354,529.646,0.229,0.01
15,9,24642.936,357.243,0.359,0.01
3,21,96768.567,3227.093,0.685,0.18
3,1,99779.81,220.08,0.604,0.01
3,10,99238.263,761.737,0.755,0.01
3,14,1121.5230000000001,428.263,0.891,0.01
3,11,22429.136,2564.913,0.324,0.23
21,3,99916.643,83.315,0.685,0.01
21,7,98952.088,1047.389,0.562,0.01
21,18,22636.244,2368.527,0.416,0
1,3,99666.906,333.26,0.604,0.01
1,7,98869.86,1130.704,13.413,0.01
1,16,90578.204,9425.255,0.429,0.06
6,19,1549.76,0.24,0.6,0.01
6,7,1377.2649999999999,172.821,0.512,0.01
10,3,98202.536,1797.464,0.755,0.01
10,12,80337.414,19668.537,0.537,0
10,17,90347.119,9664.783,0.3,0
10,16,89936.735,10056.384,0.41,0.12
10,11,21774.518,3225.482,0.312,0.01
14,3,1549.76,0.24,0.891,0.01
14,13,1198.8220000000001,351.178,0.292,0.01
4,16,97464.843,2536.424,0.27,0.01
4,2,89930.784,10056.384,1.053,0.18
16,4,94081.439,5921.558,0.27,0
16,5,19170.749,5829.251,0.442,0.01
16,1,98088.511,1909.581,0.429,0.01
16,10,82387.692,17615.417,0.41,0
16,9,86436.444,13562.736,1.004,0
11,3,24904.543,95.457,0.324,0.01
11,10,17049.126,7944.923,0.311,0.07
2,13,99207.872,791.337,0.488,0.01
2,7,94271.968,5737.074,0.622,0
2,4,95927.193,4070.774,1.052,0.01
2,12,94111.209,5879.9,0.451,0.1
2,23,24975.944,24.044,0.497,0.01
2,18,23070.649,1928.387,0.705,0.01
23,2,24910.734,89.311,0.497,0.01
23,17,24892.881,107.119,0.001,0.01
18,2,22863.325,2137.742,0.704,0.01
18,21,24952.152,47.872,0.417,0.01
9,8,19423.605,5567.665,0.471,0.11
9,15,24529.391,470.374,0.359,0.01
9,16,83164.174,16838.282,1.004,0.04
