node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,25000.0,0.0,0.78,0
19,7,25000.0,0.0,0.311,0
19,6,1550.0,0.0,1.083,0
13,19,24999.76,0.24,0.779,0.01
13,17,100000.0,0.0,0.682,0
13,14,1550.0,0.0,0.542,0
13,2,100000.0,0.0,2.051,0
12,22,100000.0,0.0,0.055,0
12,10,100000.0,0.0,0.711,0
12,2,100000.0,0.0,0.843,0
22,12,99999.76,0.24,0.055,0.01
22,20,24999.76,0.24,1.273,0.01
17,13,99999.76,0.24,0.681,0.01
17,7,99999.76,0.24,0.001,0.01
17,20,99999.76,0.24,0.001,0.01
17,10,100000.0,0.0,0.764,0
17,23,25000.0,0.0,1.253,0
7,17,100000.0,0.0,0.001,0
7,19,24999.76,0.24,0.311,0.01
7,21,100000.0,0.24,1.112,0
7,1,100000.0,0.0,1.109,0
7,6,1550.0,0.0,0.644,0
7,2,100000.0,0.0,0.626,0
20,17,99999.76,0.24,0.001,0.01
20,15,24999.76,0.24,0.248,0.01
20,22,25000.0,0.0,1.273,0
8,5,25000.0,0.0,0.595,0
8,9,25000.0,0.24,0.001,0
5,8,24999.76,0.24,0.595,0.01
5,16,24999.76,0.24,0.845,0.01
15,20,25000.0,0.0,0.248,0
15,9,25000.0,0.24,0.001,0
3,21,99999.76,0.0,1.055,100.0
3,1,99999.76,0.24,0.471,0.01
3,10,99999.76,0.24,0.662,0.01
3,14,1549.76,0.24,0.585,0.01
3,11,24999.76,0.24,0.812,0.01
21,3,99999.76,0.0,1.055,100.0
21,7,99999.76,0.0,1.112,100.0
21,18,24999.76,0.0,0.571,100.0
1,3,100000.0,0.0,0.47,0
1,7,100000.0,0.0,1.108,0
1,16,99999.76,0.24,0.892,0.01
6,19,1550.0,0.0,1.083,0
6,7,1550.0,0.0,0.644,0
10,3,100000.0,0.0,0.662,0
10,12,100000.0,0.0,0.71,0
10,17,100000.0,0.0,0.764,0
10,16,100000.0,0.0,0.515,0
10,11,25000.0,0.0,0.147,0
14,3,1550.0,0.0,0.585,0
14,13,1550.0,0.0,0.542,0
4,16,100000.0,0.0,0.001,0
4,2,100000.0,0.0,0.001,0
16,4,100000.0,0.0,0.001,0
16,5,25000.0,0.0,0.844,0
16,1,100000.0,0.0,0.892,0
16,10,100000.0,0.0,0.515,0
16,9,99999.76,0.0,0.001,100.0
11,3,25000.0,0.0,0.813,0
11,10,25000.0,0.0,0.147,0
2,13,100000.0,0.0,2.051,0
2,7,100000.0,0.0,0.627,0
2,4,100000.0,0.0,0.001,0
2,12,100000.0,0.0,0.842,0
2,23,25000.0,0.0,1.37,0
2,18,24999.76,0.24,0.001,0.01
23,2,24999.76,0.24,1.37,0.01
23,17,24999.76,0.24,1.253,0.01
18,2,24999.76,0.24,0.001,0.01
18,21,24999.76,0.0,0.572,100.0
9,8,25000.0,0.24,0.001,0
9,15,25000.0,0.24,0.001,0
9,16,100000.0,0.24,0.001,0
