node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24827.524,172.476,0.396,0.01
19,7,24417.718,576.343,0.542,1.01
19,6,1537.882,12.118,1.245,0.01
13,19,24649.586,338.535,0.395,3.39
13,17,91429.477,8566.255,1.273,0.01
13,14,1080.563,469.203,1.147,0.01
13,2,97867.583,2131.355,0.74,0.01
12,22,98901.006,1098.446,0.583,0.01
12,10,97261.784,2726.338,0.414,0.43
12,2,95266.208,4725.498,1.058,0.13
22,12,99269.841,730.523,0.583,0.01
22,20,24287.649,712.351,0.658,0.01
17,13,99068.008,932.456,1.273,0.01
17,7,97192.151,2803.308,1.168,0.21
17,20,98604.98,1395.02,1.097,0.01
17,10,86963.745,13054.629,2.028,0
17,23,24851.355,148.645,0.792,0.01
7,17,98817.857,1181.554,1.168,0.01
7,19,24875.277,124.723,0.542,0.01
7,21,98954.459,1045.02,0.953,0.01
7,1,99263.665,736.702,12.027,0.01
7,6,1288.435,261.565,0.41,0.01
7,2,97874.582,2125.418,3.167,0.01
20,17,95423.147,4576.853,1.097,0.01
20,15,24352.948,647.052,0.094,0.01
20,22,24103.386,896.614,0.657,0.01
8,5,19455.299,5538.765,0.697,0.11
8,9,23539.442,1460.558,1.144,0.01
5,8,24715.06,284.94,0.697,0.01
5,16,13638.008,11373.592,1.325,0
15,20,20838.446,4173.426,0.094,0
15,9,24334.9,671.036,1.092,0
3,21,97494.9,2499.163,1.377,0.24
3,1,98996.273,1003.727,0.001,0.01
3,10,99685.222,314.778,1.024,0.01
3,14,1181.769,368.048,0.854,0.01
3,11,22316.813000000002,2684.524,0.001,0.01
21,3,99732.629,261.434,1.377,2.17
21,7,98913.426,1081.176,0.953,0.54
21,18,23177.331,1822.669,0.491,0.01
1,3,99578.077,421.923,0.001,0.01
1,7,98996.034,997.291,12.028,1.18
1,16,89849.885,10150.115,1.23,0.01
6,19,1550.0,0.0,1.245,0
6,7,1377.763,172.237,0.41,0.01
10,3,97879.701,2120.299,1.024,0.01
10,12,80471.868,19534.071,0.415,0
10,17,94262.72,5746.295,2.028,0
10,16,88804.345,11207.534,1.533,0
10,11,22368.69,2625.371,0.218,0.23
14,3,1532.191,17.818,0.854,0.01
14,13,1253.187,296.961,1.147,0.01
4,16,97933.944,2067.085,1.193,0.01
4,2,91926.454,8073.546,2.05,0.01
16,4,93169.905,6850.438,1.193,0
16,5,19001.395,5995.618,1.325,0.01
16,1,97950.972,2043.089,1.23,0.29
16,10,86102.242,13885.879,1.533,0.09
16,9,86155.695,13837.41,0.671,0.01
11,3,24893.094,106.853,0.001,0.01
11,10,17124.604,7875.396,0.219,0.01
2,13,98236.932,1763.946,0.74,0.01
2,7,98248.805,1745.259,3.167,0.34
2,4,96812.231,3187.769,2.049,0.01
2,12,94698.924,5291.839,1.058,0.22
2,23,24994.064,5.936,1.111,0.01
2,18,23527.809,1472.191,0.908,0.01
23,2,24952.51,47.49,1.111,0.01
23,17,24946.574,53.426,0.792,0.01
18,2,23314.104,1685.896,0.908,0.01
18,21,24513.227,486.773,0.491,0.01
9,8,19776.095999999998,5217.968,1.145,0.11
9,15,20874.303,4131.633,1.092,0
9,16,92211.633,7798.186,0.671,0
