node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24672.527,327.309,0.001,0.01
19,7,24851.149,148.703,0.546,0.01
19,6,1550.0,0.0,0.486,0
13,19,24934.299,65.734,0.001,0.01
13,17,98934.758,1070.125,0.612,0
13,14,1419.076,130.924,1.237,0.01
13,2,97893.32,2104.579,9.258,0.01
12,22,99547.944,451.83,0.468,0.01
12,10,99012.615,987.878,1.061,0.01
12,2,96288.383,3709.766,0.023,0.01
22,12,99512.259,487.984,0.468,0.01
22,20,24946.254,53.746,1.795,0.01
17,13,99761.955,238.283,0.612,0.01
17,7,99048.539,952.411,1.669,0.01
17,20,99643.052,356.948,0.69,0.01
17,10,95053.646,4951.293,1.435,0.01
17,23,24994.055,5.948,1.179,0.01
7,17,98506.281,1492.229,1.669,0.01
7,19,24767.784,232.448,0.546,0.01
7,21,99637.166,362.473,0.922,0.01
7,1,99762.076,238.043,1.416,0.01
7,6,1401.297,148.851,1.654,0.01
7,2,98215.569,1783.541,0.975,0.01
20,17,99851.132,148.868,0.69,0.01
20,15,24904.638,95.457,0.813,0.01
20,22,24839.481,160.519,1.795,0.01
8,5,24994.049,5.948,0.354,0.01
8,9,20637.863,4369.676,0.873,0
5,8,24940.279,59.75,0.354,0.01
5,16,20968.958,4031.042,0.184,0.01
15,20,24964.294,35.671,0.813,0.01
15,9,24886.93,112.958,1.088,0.01
3,21,98804.192,1195.212,1.576,0.01
3,1,99565.549,434.668,0.025,0.01
3,10,99428.743,571.543,0.646,0.01
3,14,1151.238,398.962,0.572,0.01
3,11,23999.98,999.022,1.638,0.01
21,3,99952.439,47.585,1.577,0.01
21,7,98906.64,1088.503,0.921,0.54
21,18,24274.693,725.307,0.908,0.01
1,3,99672.691,327.146,0.026,0.01
1,7,99809.566,190.339,1.417,0.01
1,16,96191.313,3810.833,0.551,0
6,19,1550.0,0.0,0.486,0
6,7,1454.735,95.17,1.653,0.01
10,3,98952.611,1046.866,0.646,0.01
10,12,84705.741,15286.627,1.061,0.01
10,17,94281.018,5731.112,1.434,0
10,16,96078.243,3917.845,1.515,0.01
10,11,23732.421,1266.314,1.047,0.01
14,3,1413.125,136.806,0.572,0.01
14,13,1389.321,160.679,1.237,0.01
4,16,99637.166,362.653,0.489,0.01
4,2,94735.928,5261.446,2.324,0.01
16,4,96088.1,3913.852,0.489,0.01
16,5,22057.157,2942.843,0.184,0.01
16,1,99637.347,363.015,0.551,0.01
16,10,87604.389,12378.233,1.515,0.24
16,9,95986.793,4013.207,0.199,0.01
11,3,24964.329,35.706,1.639,0.01
11,10,17889.616,7105.582,1.046,0.17
2,13,99649.237,351.113,9.258,0.01
2,7,97746.793,2254.331,0.976,0.01
2,4,96438.623,3563.154,2.324,0.01
2,12,97098.534,2902.914,0.024,0.01
2,23,24999.761,0.24,0.673,0.01
2,18,24381.466,618.534,0.932,0.01
23,2,24993.812,6.181,0.673,0.01
23,17,24987.864,12.13,1.179,0.01
18,2,23638.324,1361.676,0.932,0.01
18,21,24613.327,386.673,0.908,0.01
9,8,23489.696,1511.812,0.873,0.01
9,15,24975.98,24.044,1.088,0.01
9,16,88382.963,11622.983,0.199,0
