node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24999.76,0.24,0.781,0.01
19,7,24535.112,464.655,0.504,0.01
19,6,1543.806,6.197,0.001,0.01
13,19,24922.597,77.403,0.781,0.01
13,17,98404.076,1596.722,0.93,0.01
13,14,1258.012,292.134,0.601,0.01
13,2,98725.594,1268.452,24.956,0.47
12,22,99737.782,262.349,0.754,0.01
12,10,99112.607,887.836,1.419,0.01
12,2,96195.125,3804.875,1.727,0.01
22,12,99505.567,494.186,0.754,0.01
22,20,24946.387,53.613,1.251,0.01
17,13,99594.923,404.875,0.931,0.01
17,7,99362.917,637.083,1.048,0.01
17,20,99452.228,548.046,1.735,0.01
17,10,94551.808,5456.872,0.317,0
17,23,25000.0,0.0,0.904,0
7,17,98499.341,1500.659,1.048,0.01
7,19,24779.7,220.41,0.504,0.01
7,21,99535.345,464.655,0.001,0.01
7,1,99755.644,244.478,0.245,0.01
7,6,1389.001,161.079,0.001,0.01
7,2,98731.548,1268.452,0.001,0.01
20,17,99862.749,137.183,1.735,0.01
20,15,24916.602,83.357,0.966,0.01
20,22,24642.579,357.421,1.25,0.01
8,5,24993.806,6.194,1.289,0.01
8,9,20629.491,4370.509,2.155,0.01
5,8,24934.505,65.495,1.289,0.01
5,16,20943.028,4054.945,33.389,0.01
15,20,24952.128,47.896,0.966,0.01
15,9,24880.679,119.321,1.951,0.01
3,21,99011.134,988.372,0.262,0.01
3,1,99440.04,559.96,0.855,0.01
3,10,99243.458,756.542,0.333,0.01
3,14,1311.719,238.281,1.808,0.01
3,11,23993.263,1006.234,0.464,0.01
21,3,99743.976,256.152,0.262,0.01
21,7,99601.079,398.921,0.001,0.01
21,18,24261.698,738.302,0.279,0.01
1,3,99594.923,405.077,0.855,0.01
1,7,99702.149,297.702,0.246,0.01
1,16,96181.309,3810.829,0.16,0.16
6,19,1550.0,0.0,0.001,0
6,7,1454.688,95.265,0.001,0.01
10,3,99285.157,714.843,0.333,0.01
10,12,84517.701,15480.519,1.419,0
10,17,94287.216,5709.93,0.317,0.01
10,16,95442.639,4549.131,0.004,0.13
10,11,23724.958,1274.406,0.831,0.01
14,3,1412.989,137.011,1.808,0.01
14,13,1389.16,160.759,0.601,0.01
4,16,99654.426,345.574,0.163,0.01
4,2,94706.613,5299.341,0.92,0
16,4,95457.063,4542.937,0.164,0.01
16,5,22040.839,2966.597,33.389,0
16,1,99547.493,452.734,0.16,0.01
16,10,87710.849,12289.335,0.004,0.05
16,9,95981.019,4018.981,0.804,0.01
11,3,24964.276,35.742,0.464,0.01
11,10,17890.869,7100.77,0.831,0.17
2,13,99660.619,339.381,24.956,0.01
2,7,97582.657,2411.389,0.001,0.25
2,4,97046.793,2947.253,0.921,0.2
2,12,97475.485,2530.47,1.727,0
2,23,24988.092,11.908,0.921,0.01
2,18,24386.733,613.267,1.013,0.01
23,2,24988.092,11.908,0.921,0.01
23,17,24988.092,11.914,0.904,0.01
18,2,23267.373,1732.627,1.014,0.01
18,21,24988.092,11.908,0.28,0.01
9,8,23493.626,1512.328,2.155,0
9,15,24946.414,53.586,1.951,0.01
9,16,88371.74799999999,11628.252,0.804,0.01
