node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24993.809,6.188,29.958,0.01
19,7,24273.729,725.546,0.367,0.01
19,6,1537.858,12.136,0.355,0.01
13,19,24809.421,190.674,29.958,0.01
13,17,93724.511,6278.304,0.166,0
13,14,1091.7559999999999,458.931,0.224,0.01
13,2,96888.902,3115.491,0.561,0
12,22,98441.597,1557.626,0.345,0.01
12,10,97543.433,2457.793,0.275,0.01
12,2,94759.721,5231.721,0.239,0.11
22,12,99143.9,856.527,0.345,0.01
22,20,24405.486,594.514,0.411,0.01
17,13,99060.668,939.8,0.166,0.01
17,7,96432.918,3561.137,0.382,0.17
17,20,99024.998,975.002,0.391,0.01
17,10,88412.928,11586.74,8.48,0.1
17,23,24857.077,142.994,0.333,0.01
7,17,98198.623,1801.377,0.382,0.01
7,19,24738.414,261.847,0.367,0.01
7,21,98585.057,1414.237,0.469,0.01
7,1,99203.352,797.046,0.215,0.01
7,6,1264.633,285.509,0.36,0.01
7,2,97021.486,2978.514,0.24,0.01
20,17,99310.364,689.636,0.392,0.01
20,15,24286.584,713.772,0.001,0.01
20,22,24583.601,416.399,0.411,0.01
8,5,24851.297,148.703,0.73,0.01
8,9,18129.94,6872.579,0.413,0
5,8,24714.491,285.509,0.73,0.01
5,16,19034.052,5968.918,0.446,0
15,20,24613.373,386.434,0.001,0.01
15,9,24321.916,677.746,0.001,0.01
3,21,98108.503,1883.669,0.438,0.31
3,1,99833.453,166.547,0.099,0.01
3,10,98881.756,1112.851,0.345,0.53
3,14,1163.373,387.206,0.297,0.01
3,11,22335.25,2663.421,0.449,0.01
21,3,99815.553,184.631,0.439,0.01
21,7,98829.153,1171.431,0.469,0.01
21,18,23442.911,1557.865,0.29,0.01
1,3,99660.719,339.281,0.099,0.01
1,7,99006.427,993.077,0.215,0.01
1,16,90334.331,9654.903,0.101,0.06
6,19,1549.76,0.24,0.355,0.01
6,7,1377.2649999999999,172.648,0.36,0.01
10,3,98375.117,1624.072,0.345,0.01
10,12,80141.02799999999,19878.802,0.275,0
10,17,89817.474,10190.204,8.48,0
10,16,89651.083,10350.484,0.641,0
10,11,22357.722999999998,2639.641,0.599,0.01
14,3,1549.76,0.24,0.297,0.01
14,13,1251.909,297.645,0.224,0.01
4,16,96710.699,3281.716,0.77,0.18
4,2,92535.13,7455.202,0.494,0.08
16,4,94001.117,6013.772,0.77,0
16,5,19036.788,5966.188,0.446,0.01
16,1,97746.554,2254.571,0.101,0.01
16,10,81718.464,18270.035,0.641,0.16
16,9,86195.39199999999,13804.608,0.356,0.01
11,3,24886.803,113.253,0.45,0.01
11,10,17110.564,7885.412,0.599,0.15
2,13,99547.93,452.295,0.561,0.01
2,7,97199.601,2806.344,0.24,0
2,4,95374.444,4639.76,0.494,0
2,12,94464.838,5537.924,0.239,0.01
2,23,24999.761,0.24,0.686,0.01
2,18,23269.726,1730.274,0.177,0.01
23,2,24988.104,11.89,0.686,0.01
23,17,24922.675,77.287,0.333,0.01
18,2,23317.526,1682.474,0.177,0.01
18,21,24506.554,493.2,0.289,0.01
9,8,19768.04,5228.623,0.413,0.11
9,15,24690.613,309.541,0.001,0.01
9,16,83008.55900000001,16991.441,0.356,0.01
