node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,25000.0,0.0,0.745,0
19,7,25000.0,0.0,0.281,0
19,6,1550.0,0.0,0.67,0
13,19,24999.76,0.24,0.746,0.01
13,17,100000.0,0.0,0.362,0
13,14,1550.0,0.0,0.641,0
13,2,100000.0,0.0,0.566,0
12,22,100000.0,0.0,0.412,0
12,10,100000.0,0.0,0.607,0
12,2,100000.0,0.0,1.208,0
22,12,99999.76,0.24,0.412,0.01
22,20,24999.76,0.24,1.616,0.01
17,13,99999.76,0.24,0.362,0.01
17,7,99999.76,0.24,0.001,0.01
17,20,99999.76,0.24,0.674,0.01
17,10,100000.0,0.0,1.28,0
17,23,25000.0,0.0,0.677,0
7,17,100000.0,0.0,0.001,0
7,19,24999.76,0.24,0.281,0.01
7,21,100000.0,0.0,0.061,0
7,1,100000.0,0.0,0.493,0
7,6,1550.0,0.0,0.191,0
7,2,100000.0,0.0,0.912,0
20,17,99999.76,0.24,0.674,0.01
20,15,24999.76,0.24,1.143,0.01
20,22,25000.0,0.0,1.616,0
8,5,25000.0,0.0,0.247,0
8,9,25000.0,0.0,0.001,0
5,8,24999.76,0.24,0.247,0.01
5,16,24999.76,0.24,0.905,0.01
15,20,25000.0,0.0,1.142,0
15,9,25000.0,0.0,10.592,0
3,21,99999.76,0.24,0.958,0.01
3,1,99999.76,0.24,0.001,0.01
3,10,99999.76,0.24,0.315,0.01
3,14,1549.76,0.24,0.194,0.01
3,11,24999.76,0.24,0.001,0.01
21,3,100000.0,0.0,0.958,0
21,7,100000.0,0.0,0.061,0
21,18,25000.0,0.0,1.73,0
1,3,100000.0,0.0,0.001,0
1,7,100000.0,0.0,0.493,0
1,16,99999.76,0.24,1.431,0.01
6,19,1550.0,0.0,0.669,0
6,7,1550.0,0.0,0.19,0
10,3,100000.0,0.0,0.315,0
10,12,100000.0,0.0,0.607,0
10,17,100000.0,0.0,1.28,0
10,16,100000.0,0.0,0.23,0
10,11,25000.0,0.0,0.001,0
14,3,1550.0,0.0,0.195,0
14,13,1550.0,0.0,0.641,0
4,16,99999.76,0.24,12.465,0.01
4,2,99999.76,0.24,0.041,0.01
16,4,100000.0,0.0,12.465,0
16,5,25000.0,0.0,0.905,0
16,1,100000.0,0.0,1.432,0
16,10,100000.0,0.0,0.229,0
16,9,99999.76,0.24,0.804,0.01
11,3,25000.0,0.0,0.001,0
11,10,25000.0,0.0,0.001,0
2,13,100000.0,0.0,0.566,0
2,7,100000.0,0.0,0.913,0
2,4,100000.0,0.0,0.041,0
2,12,100000.0,0.0,1.208,0
2,23,25000.0,0.0,1.25,0
2,18,25000.0,0.0,0.404,0
23,2,24999.76,0.24,1.25,0.01
23,17,24999.76,0.24,0.677,0.01
18,2,24999.76,0.24,0.404,0.01
18,21,24999.76,0.24,1.73,0.01
9,8,25000.0,0.0,0.001,0
9,15,25000.0,0.0,10.592,0
9,16,99999.76,0.24,0.803,0.01
