node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,25000.0,0.0,0.28,0
19,7,25000.0,0.0,0.127,0
19,6,1550.0,0.0,0.333,0
13,19,25000.0,0.0,0.281,0
13,17,100000.0,0.0,0.537,0
13,14,1550.0,0.0,0.429,0
13,2,100000.0,0.0,0.256,0
12,22,99999.76,0.24,0.209,0.01
12,10,99999.76,0.24,0.254,0.01
12,2,99999.76,0.24,0.229,0.01
22,12,100000.0,0.0,0.208,0
22,20,24999.76,0.24,0.303,0.01
17,13,100000.0,0.0,0.537,0
17,7,100000.0,0.0,0.389,0
17,20,100000.0,0.0,0.437,0
17,10,100000.0,0.0,0.362,0
17,23,25000.0,0.0,0.353,0
7,17,100000.0,0.0,0.389,0
7,19,25000.0,0.0,0.128,0
7,21,100000.0,0.0,0.129,0
7,1,100000.0,0.0,0.306,0
7,6,1550.0,0.0,0.392,0
7,2,100000.0,0.0,0.253,0
20,17,99999.76,0.24,0.437,0.01
20,15,25000.0,0.0,0.363,0
20,22,25000.0,0.0,0.303,0
8,5,24999.76,0.24,0.264,0.01
8,9,24999.76,0.24,0.342,0.01
5,8,25000.0,0.0,0.264,0
5,16,24999.76,0.24,0.354,0.01
15,20,25000.0,0.0,0.362,0
15,9,24999.76,0.24,12.193,0.01
3,21,99999.76,0.24,0.186,0.01
3,1,99999.76,0.24,0.387,0.01
3,10,99999.76,0.24,0.581,0.01
3,14,1549.76,0.24,0.508,0.01
3,11,24999.76,0.24,0.377,0.01
21,3,100000.0,0.0,0.186,0
21,7,100000.0,0.0,0.129,0
21,18,25000.0,0.0,0.209,0
1,3,100000.0,0.0,0.387,0
1,7,100000.0,0.0,0.306,0
1,16,99999.76,0.24,0.255,0.01
6,19,1550.0,0.0,0.333,0
6,7,1550.0,0.0,0.392,0
10,3,100000.0,0.0,0.581,0
10,12,100000.0,0.0,0.254,0
10,17,100000.0,0.0,0.362,0
10,16,99999.76,0.24,0.32,0.01
10,11,24999.76,0.24,0.335,0.01
14,3,1550.0,0.0,0.508,0
14,13,1550.0,0.0,0.429,0
4,16,99999.76,0.24,0.323,0.01
4,2,99999.76,0.24,0.294,0.01
16,4,100000.0,0.0,0.323,0
16,5,25000.0,0.0,0.354,0
16,1,100000.0,0.0,0.254,0
16,10,100000.0,0.0,0.32,0
16,9,99999.76,0.24,0.459,0.01
11,3,25000.0,0.0,0.377,0
11,10,25000.0,0.0,0.335,0
2,13,100000.0,0.0,0.256,0
2,7,100000.0,0.0,0.252,0
2,4,100000.0,0.0,0.294,0
2,12,100000.0,0.0,0.229,0
2,23,25000.0,0.0,0.386,0
2,18,25000.0,0.0,0.468,0
23,2,24999.76,0.24,0.386,0.01
23,17,24999.76,0.24,0.353,0.01
18,2,24999.76,0.24,0.468,0.01
18,21,24999.76,0.24,0.209,0.01
9,8,25000.0,0.0,0.342,0
9,15,25000.0,0.0,12.193,0
9,16,100000.0,0.0,0.459,0
