node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798607,201.392968,0.0,1.384616
1,7,99999.79859,201.409871,0.0,1.402736
1,16,99999.838879,161.121135,0.0,1.274347
2,4,99999.838865,161.134657,0.0,1.065373
2,7,99999.838859,161.141418,0.0,1.393914
2,12,99999.798582,201.418321,0.0,0.831366
2,13,99999.838865,161.134657,0.0,1.344204
2,18,24999.798582,201.418321,0.0,0.681996
2,23,24999.838859,161.141418,0.0,1.368761
3,10,99999.758318,241.681702,0.0,0.387311
3,11,24999.838872,161.127896,0.0,1.365066
3,14,1549.798599,201.401419,0.0,1.664162
3,21,99999.838879,161.121135,0.0,1.985788
4,16,99999.838872,161.127895,0.0,0.944257
5,8,24999.798582,201.418321,0.0,1.485586
5,16,24999.798582,201.418321,0.0,0.361085
6,7,1549.758308,241.691845,0.0,1.241207
6,19,1549.758328,241.671562,0.0,0.839949
7,17,99999.838865,161.134657,0.0,1.514912
7,19,24999.758308,241.691845,0.0,0.963211
7,21,99999.838865,161.134657,0.0,1.083136
8,9,24999.838872,161.127895,0.0,1.633644
9,15,24999.838872,161.127895,0.0,1.836061
9,16,99999.838872,161.127895,0.0,1.890182
10,11,24999.838865,161.134657,0.0,1.259208
10,12,99999.79859,201.409869,0.0,1.475811
10,16,99999.838872,161.127895,0.0,0.960469
10,17,99999.838872,161.127895,0.0,0.654697
12,22,99999.818723,181.277334,0.000566,1.86801
13,14,1549.79859,201.409869,0.0,1.37341
13,17,99999.838872,161.127895,0.0,1.840353
13,19,24999.758318,241.681702,0.0,1.392126
15,20,24999.798582,201.418321,0.0,1.283169
17,20,99999.798582,201.418321,0.0,5.109072
17,23,24999.838865,161.134657,0.0,1.499057
18,21,24999.79859,201.409869,0.0,0.874996
20,22,24999.798573,201.426773,0.0,2.13182
