node1,node2,free_bw,used_bw,pkloss,delay
1,3,99697.518033,302481.966732,0.003067,0.515103
1,7,99999.798691,201.308511,0.0,3.015876
1,16,99655.196106,344803.894447,0.001874,1.646399
2,4,99232.038242,767961.757799,0.001615,1.255989
2,7,99521.133149,478866.850613,0.001057,0.761151
2,12,98660.073801,1339926.199262,0.002462,1.250148
2,13,99865.451312,134548.688357,0.0,1.443863
2,18,24937.288104,62711.895787,0.0,1.463056
2,23,24990.582355,9417.645086,0.0,1.506448
3,10,99848.406995,151593.004503,0.0,2.261758
3,11,24989.268252,10731.748398,0.0,1.249671
3,14,1480.21061,69789.389932,0.0,0.52619
3,21,99745.168172,254831.827761,0.002037,0.387788
4,16,99999.798725,201.274741,0.0,5.083442
5,8,24747.157635,252842.365288,0.001365,0.617981
5,16,24089.67728,910322.719558,0.002223,2.344131
6,7,1510.029524,39970.475877,0.0,0.668287
6,19,1546.151007,3848.993289,0.0,1.123071
7,17,99894.236162,105763.838382,0.0,1.51372
7,19,24974.306589,25693.411471,0.0,1.422048
7,21,99714.766226,285233.774244,0.00458,1.551747
8,9,24977.166051,22833.9485,0.0,1.836777
9,15,24978.854076,21145.924335,0.0,1.700044
9,16,99676.559161,323440.838574,0.0,1.890779
10,11,24710.890959,289109.041117,0.000534,1.271129
10,12,98907.480314,1092519.686026,0.000909,0.708222
10,16,99070.793314,929206.685649,0.002289,1.722932
10,17,99708.392259,291607.741179,0.000648,0.75841
12,22,99924.328259,75671.740813,0.0,1.488924
13,14,1478.784735,71215.26538,0.0,1.415133
13,17,99981.269258,18730.742109,0.0,1.208663
13,19,24975.463803,24536.1968,0.0,0.90456
15,20,24976.737703,23262.297185,0.0,1.103997
17,20,99980.428865,19571.135092,0.0,1.721621
17,23,24996.112877,3887.123157,0.0,1.316071
18,21,24990.380545,9619.454927,0.0,1.918912
20,22,24957.543777,42456.222744,0.0,0.886917
