node1,node2,free_bw,used_bw,pkloss,delay
1,3,93218.011421,6781988.579106,0.0,1.179934
1,7,96660.116738,3339883.261525,0.000779,1.198769
1,16,79989.292243,20010707.756951,0.002463,1.758695
2,4,73087.592274,26912407.726124,0.000648,1.777887
2,7,97334.450602,2665549.398077,0.00066,2.149224
2,12,80837.41877,19162581.229516,0.00034,1.810551
2,13,91958.715339,8041284.660847,0.002152,2.314925
2,18,24630.488665,369511.335013,0.0,1.950741
2,23,24991.791427,8208.573002,0.0,2.188206
3,10,99948.78952,51210.48,0.0,1.098514
3,11,19686.395168,5313604.83212,0.000996,2.063513
3,14,0.0,1901115.216661,0.0,1440.254927
3,21,93374.42231,6625577.689947,0.002586,0.0
4,16,71105.806301,28894193.698801,0.000746,3.067613
5,8,24745.563859,254436.140734,0.000959,1.55127
5,16,13440.115917,11559884.083463,0.000953,1.37639
6,7,1047.35399,502646.010039,0.0,2.829075
6,19,1546.835874,3164.12647,0.0,1.420856
7,17,91441.259526,8558740.474346,0.000779,1.875281
7,19,23628.573348,1371426.652112,0.0,1.977682
7,21,94743.388796,5256611.204074,0.001204,1.099348
8,9,11818.239915,13181760.084638,0.0,1.646757
9,15,8952.662998,16047337.002317,0.00141,3.304601
9,16,72123.541364,27876458.636088,0.0,2.30372
10,11,15955.331421,9044668.578873,0.001737,5.418062
10,12,91282.754219,8717245.780502,0.000786,2.028346
10,16,96156.372469,3843627.531168,0.000125,2.870917
10,17,95214.082888,4785917.11241,0.000207,1.99759
12,22,94490.945874,5509054.126172,0.0,0.411987
13,14,1513.763698,36236.301865,0.0,883.339882
13,17,95448.789656,4551210.344271,0.00123,0.970125
13,19,24802.656814,197343.185826,0.0,2.027869
15,20,8732.604477,16267395.523432,0.001016,3.938079
17,20,79595.825146,20404174.854387,0.0,1.271129
17,23,24829.6486,170351.400443,0.0,0.221014
18,21,19291.749308,5708250.692214,0.000682,1.53029
20,22,18677.229092,6322770.908327,0.0,2.012849
