node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798497,201.502876,0.0,2.231836
1,7,99999.798497,201.502876,0.0,2.835631
1,16,99999.838771,161.229377,0.0,1.42169
2,4,99999.838791,161.209068,0.0,1.342416
2,7,99999.838798,161.202301,0.0,1.556754
2,12,99999.798489,201.511335,0.0,1.183748
2,13,99999.838791,161.209068,0.0,1.272321
2,18,24999.798463,201.536721,0.0,0.329256
2,23,24999.838791,161.209068,0.0,1.332879
3,10,99999.798506,201.494417,0.0,0.718236
3,11,24999.798497,201.502876,0.0,2.09856
3,14,1549.798497,201.502876,0.0,1.383543
3,21,99999.838791,161.209069,0.0,1.597762
4,16,99999.838771,161.229377,0.0,1.23632
5,8,24999.798489,201.511335,0.0,1.158834
5,16,24999.798463,201.536721,0.0,0.383615
6,7,1549.798497,201.502876,0.0,0.533223
6,19,1549.798531,201.469054,0.0,1.444578
7,17,99999.798497,201.502876,0.0,0.59092
7,19,24999.758247,241.752714,0.0,11.02376
7,21,99999.838791,161.209069,0.0,1.506925
8,9,24999.838784,161.215836,0.0,1.430392
9,15,24999.838784,161.215836,0.0,1.178265
9,16,99999.838764,161.236145,0.0,1.305938
10,11,24999.798497,201.502876,0.0,1.573801
10,12,99999.798497,201.502876,0.0,1.254439
10,16,99999.838777,161.222609,0.0,1.319051
10,17,99999.798497,201.502876,0.0,1.169205
12,22,99999.798489,201.511335,0.0,1.311064
13,14,1549.758186,241.813602,0.0,0.477195
13,17,99999.798489,201.511335,0.0,1.16384
13,19,24999.798531,201.469054,0.0,1.211524
15,20,24999.798489,201.511335,0.0,1.028895
17,20,99999.798489,201.511335,0.0,1.319408
17,23,24999.798489,201.511335,0.0,1.55282
18,21,24999.798455,201.545181,0.0,1.047373
20,22,24999.798489,201.511335,0.0,2.033591
