node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.819095,180.904523,0.001638,1.120567
1,7,99999.798995,201.005025,0.0,0.0
1,16,99999.758804,241.19593,0.0,0.339866
2,4,99999.799003,200.996609,0.0,1.474023
2,7,99999.798995,201.005025,0.0,0.362873
2,12,99999.799003,200.996609,0.0,0.451565
2,13,99999.799003,200.996609,0.0,0.702381
2,18,24999.799003,200.996609,0.0,1.743317
2,23,24999.798995,201.005025,0.0,0.519276
3,10,99999.839203,160.797287,0.0,0.698924
3,11,24999.798995,201.005025,0.0,0.743628
3,14,1549.839196,160.80402,0.0,1.151681
3,21,99999.799003,200.996609,0.0,1.265049
4,16,99999.799012,200.988192,0.0,1.34027
5,8,24999.799003,200.996609,0.0,1.655579
5,16,24999.799003,200.996609,0.0,1.798272
6,7,1549.839203,160.797287,0.0,0.279665
6,19,1549.839203,160.797287,0.0,1.086831
7,17,99999.799003,200.996609,0.0,1.283288
7,19,24999.839196,160.80402,0.0,1.251698
7,21,99999.752104,247.895817,0.0,1.152873
8,9,24999.758814,241.18583,0.0,1.182199
9,15,24999.758804,241.19593,0.0,1.282096
9,16,99999.758814,241.18583,0.0,1.407385
10,11,24999.799003,200.996609,0.0,1.273751
10,12,99999.799012,200.988192,0.0,1.467824
10,16,99999.758814,241.18583,0.0,1.8152
10,17,99999.799012,200.988192,0.0,2.147079
12,22,99999.799003,200.996609,0.0,0.086546
13,14,1549.839203,160.797287,0.0,1.391411
13,17,99999.799012,200.988192,0.0,1.493931
13,19,24999.839203,160.797287,0.0,0.534892
15,20,24999.798995,201.005025,0.0,1.125813
17,20,99999.799003,200.996609,0.0,0.808001
17,23,24999.799003,200.996609,0.0,0.413418
18,21,24999.799012,200.988192,0.0,1.291037
20,22,24999.798995,201.005025,0.0,0.414729
