node1,node2,free_bw,used_bw,pkloss,delay
1,3,99488.282116,511717.884131,0.0,1.698017
1,7,97059.668348,2940331.652169,0.0,0.968218
1,16,89395.107717,10604892.282951,0.000195,1.892924
2,4,91891.475843,8108524.156693,0.0,3.203034
2,7,94808.330154,5191669.845844,0.000175,3.540397
2,12,87599.328168,12400671.831933,0.000445,1.446724
2,13,96669.12543,3330874.570238,0.00069,1.719117
2,18,21043.815922,3956184.077931,0.0,0.593901
2,23,21164.138214,3835861.786163,0.000483,2.542019
3,10,95801.059651,4198940.349145,0.0,3.149271
3,11,22796.305342,2203694.658207,0.0,1.062751
3,14,1000.337531,549662.468514,0.0,1.43826
3,21,94890.623904,5109376.09611,0.0,1.645207
4,16,95983.795823,4016204.17671,0.0,2.85387
5,8,22060.503018,2939496.982111,0.0,2.687216
5,16,8970.989726,16029010.273862,0.000122,1.797438
6,7,1221.468995,328531.005239,0.0,2.029181
6,19,1549.758186,241.813602,0.0,1.812577
7,17,98806.687658,1193312.342029,0.0,2.262115
7,19,23650.569753,1349430.247104,0.0,1.924396
7,21,99355.216903,644783.097204,0.0,1.789212
8,9,16716.80735,8283192.650074,0.0,1.265883
9,15,4427.451007,20572548.992834,0.000347,2.569675
9,16,96649.325209,3350674.790707,0.0,2.91431
10,11,15073.261938,9926738.061754,0.000278,2.720237
10,12,90626.188597,9373811.40314,0.000128,2.347469
10,16,89529.798339,10470201.661048,0.000315,2.501249
10,17,87354.138597,12645861.40284,0.000424,2.344489
12,22,85207.067216,14792932.784172,0.0,2.385736
13,14,546.414646,1003585.35378,0.0,1.113534
13,17,96724.679005,3275320.994983,0.0,1.473665
13,19,24798.580964,201419.035579,0.0,2.765179
15,20,4330.357334,20669642.665592,0.0,2.162099
17,20,90111.844138,9888155.861606,0.0,2.30062
17,23,21093.233689,3906766.311193,0.000486,2.000213
18,21,22318.599261,2681400.738999,0.0,2.051711
20,22,9740.076389,15259923.610896,0.0,2.436399
