node1,node2,free_bw,used_bw,pkloss,delay
1,3,99736.666107,263333.892899,0.0,1.334071
1,7,99532.043458,467956.541735,0.001407,0.760078
1,16,94409.29027,5590709.729924,0.000678,1.382113
2,4,96339.189121,3660810.878872,0.001139,0.709414
2,7,98982.784214,1017215.786417,0.002429,2.133608
2,12,95798.831529,4201168.471418,0.000698,0.909805
2,13,96129.728411,3870271.589498,0.010537,2.452731
2,18,22874.550491,2125449.50894,0.0,0.0
2,23,20925.116898,4074883.101975,0.0,1.371026
3,10,98730.10618,1269893.820174,0.0,1.742482
3,11,24066.830044,933169.955909,0.003312,3.350735
3,14,833.437972,716562.027866,0.0,2.768159
3,21,99607.624963,392375.037414,0.0,1.558185
4,16,95763.350961,4236649.038865,0.0,1.318455
5,8,21160.04365,3839956.350206,0.0,1.6433
5,16,16569.347771,8430652.228658,0.001552,1.464248
6,7,1291.657783,258342.217268,0.0,0.387311
6,19,1549.798556,201.44368,0.0,0.624657
7,17,97543.355998,2456644.00235,0.0,2.057076
7,19,24286.369244,713630.756283,0.0,0.0
7,21,98437.421304,1562578.695543,0.007693,1.523018
8,9,20108.466381,4891533.618736,0.002825,2.815008
9,15,15576.805171,9423194.829178,0.002563,1.461267
9,16,93499.021237,6500978.762696,0.0,2.306223
10,11,16255.203559,8744796.440863,0.003622,1.048326
10,12,87342.865777,12657134.223118,0.000341,1.424193
10,16,86609.975657,13390024.343155,0.000422,1.250267
10,17,86845.073449,13154926.550827,0.001335,0.294685
12,22,95939.414085,4060585.914547,0.0,1.96588
13,14,1031.497398,518502.601981,0.0,1.754284
13,17,95043.595891,4956404.109132,0.002392,0.478387
13,19,24924.720497,75279.503106,0.0,0.219941
15,20,15505.222866,9494777.134223,0.0,0.295997
17,20,93642.565265,6357434.735163,0.002146,0.769615
17,23,20927.577951,4072422.049394,0.0,1.396298
18,21,23193.737933,1806262.06665,0.0,0.609159
20,22,20725.28834,4274711.659532,0.0,2.063632
