node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838771,161.229374,0.0,0.874758
1,7,99999.838757,161.242917,0.0,0.969052
1,16,99999.758136,241.864375,0.0,1.414061
2,4,99999.798421,201.579036,0.0,1.813531
2,7,99999.758105,241.894843,0.0,1.476049
2,12,99999.798421,201.579036,0.0,1.960635
2,13,99999.798429,201.570571,0.0,1.299739
2,18,24999.798421,201.579036,0.0,2.330065
2,23,24999.758105,241.894843,0.0,1.026154
3,10,99999.838764,161.236144,0.0,1.601458
3,11,24999.798438,201.562108,0.0,0.613689
3,14,1549.798446,201.553643,0.0,0.509977
3,21,99999.758125,241.874529,0.0,0.123739
4,16,99999.798421,201.579036,0.0,1.786947
5,8,24999.798421,201.579036,0.0,0.810862
5,16,24999.798421,201.579036,0.0,2.240896
6,7,1549.838757,161.242917,0.0,1.534343
6,19,1549.838784,161.215836,0.0,17.512798
7,17,99999.798421,201.579036,0.0,0.329852
7,19,24999.838764,161.236148,0.0,0.964284
7,21,99999.758105,241.894843,0.0,1.376271
8,9,24999.798421,201.579036,0.0,1.29354
9,15,24999.798421,201.579036,0.0,0.457883
9,16,99999.758105,241.894843,0.0,2.597094
10,11,24999.83875,161.249686,0.0,0.226498
10,12,99999.798438,201.562108,0.0,0.202298
10,16,99999.798438,201.562108,0.0,2.051473
10,17,99999.798438,201.562108,0.0,1.184225
12,22,99999.798421,201.579036,0.0,1.013398
13,14,1549.798438,201.562106,0.0,1.045823
13,17,99999.798429,201.570571,0.0,0.590801
13,19,24999.838771,161.229377,0.0,2.690434
15,20,24999.798421,201.579036,0.0,0.147581
17,20,99999.798421,201.579036,0.0,0.29242
17,23,24999.798421,201.579036,0.0,0.889778
18,21,24999.798421,201.579036,0.0,2.613544
20,22,24999.798421,201.579036,0.0,0.341296
