node1,node2,free_bw,used_bw,pkloss,delay
1,3,99991.601828,8398.171846,0.0,1.880288
1,7,93612.48658,6387513.420144,0.0,1.419067
1,16,89136.948069,10863051.930554,0.0,1.656175
2,4,96227.430317,3772569.683389,0.0,1.423597
2,7,99999.839014,160.98604,0.0,2.116203
2,12,92825.054111,7174945.889439,0.0,1.56343
2,13,87444.673273,12555326.727487,0.0,1.930475
2,18,15537.315335,9462684.665046,0.0,0.853181
2,23,24907.445772,92554.228142,0.0,1.841426
3,10,99068.346499,931653.501048,0.0,2.260447
3,11,19298.45061,5701549.390199,0.0,0.829816
3,14,1359.328973,190671.027254,0.0,0.840545
3,21,92871.227143,7128772.857412,0.0,1.370907
4,16,97411.346493,2588653.507254,0.0,2.11072
5,8,23508.939125,1491060.875398,0.0,2.816319
5,16,14713.862683,10286137.317347,0.0,3.503203
6,7,1327.442346,222557.653557,0.0,4.607558
6,19,1511.562964,38437.036173,0.0,0.0
7,17,99999.798767,201.23255,0.0,2.051115
7,19,18965.273423,6034726.577404,0.004235,0.0
7,21,97885.221646,2114778.354448,0.0,0.451326
8,9,18920.38296,6079617.039967,0.0,2.910018
9,15,9309.826221,15690173.779249,0.0,2.411127
9,16,97304.204578,2695795.422151,0.0,6.080747
10,11,20930.393834,4069606.166215,0.0,1.746655
10,12,92048.921666,7951078.333525,0.0,0.371814
10,16,96144.415787,3855584.212879,0.0,2.001405
10,17,97888.11268,2111887.319896,0.0,0.136375
12,22,91223.638437,8776361.562972,0.0,1.915932
13,14,461.761182,1088238.817896,0.0,2.575397
13,17,87343.428932,12656571.068296,0.0,1.13833
13,19,18133.325014,6866674.985876,0.004821,0.0
15,20,9328.035838,15671964.162024,0.0,0.0
17,20,91502.280205,8497719.795422,0.0,2.358079
17,23,24973.46883,26531.17013,0.0,1.113892
18,21,16505.851262,8494148.738157,0.000873,0.349641
20,22,17200.164012,7799835.988231,0.0,2.214789
