node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838838,161.161708,0.0,1.29056
1,7,99999.838859,161.14142,0.0,1.044273
1,16,99999.798548,201.452134,0.0,1.248479
2,4,99999.798548,201.452134,0.0,1.611829
2,7,99999.798573,201.426774,0.0,1.331925
2,12,99999.798556,201.44368,0.0,0.540853
2,13,99999.798556,201.44368,0.0,1.390576
2,18,24999.758257,241.742561,0.0,0.19002
2,23,24999.798548,201.452134,0.0,0.763774
3,10,99999.838838,161.161708,0.0,0.526309
3,11,24999.798548,201.452134,0.0,0.472903
3,14,1549.838838,161.161708,0.0,1.846313
3,21,99999.798539,201.460589,0.0,1.80912
4,16,99999.798539,201.460589,0.0,0.364542
5,8,24999.758268,241.732416,0.0,2.182961
5,16,24999.798548,201.452134,0.0,1.011848
6,7,1549.838859,161.14142,0.0,1.944184
6,19,1549.838845,161.154944,0.0,1.589537
7,17,99999.798565,201.435229,0.0,0.793338
7,19,24999.838859,161.14142,0.0,2.612233
7,21,99999.798565,201.435229,0.0,1.35529
8,9,24999.798548,201.452134,0.0,1.419783
9,15,24999.798548,201.452134,0.0,2.429605
9,16,99999.798539,201.460589,0.0,1.431584
10,11,24999.798556,201.44368,0.0,0.643253
10,12,99999.798556,201.44368,0.0,1.34325
10,16,99999.798548,201.452134,0.0,1.173377
10,17,99999.798548,201.452134,0.0,0.379562
12,22,99999.798548,201.452134,0.0,1.274705
13,14,1549.838845,161.154944,0.0,1.273751
13,17,99999.798548,201.452134,0.0,1.067877
13,19,24999.838845,161.154944,0.0,1.344204
15,20,24999.798556,201.44368,0.0,1.609087
17,20,99999.838838,161.161708,0.0,1.110911
17,23,24999.798539,201.460589,0.0,0.410318
18,21,24999.798539,201.460589,0.0,1.051664
20,22,24999.838838,161.161708,0.0,0.0
