node1,node2,free_bw,used_bw,pkloss,delay
1,3,99943.241964,56758.036089,0.0,1.493454
1,7,99655.003314,344996.685598,0.0,1.260519
1,16,98362.920148,1637079.852175,0.08808,2.420068
2,4,92431.888587,7568111.413471,0.019209,2.058744
2,7,96352.706913,3647293.087443,0.0,1.441002
2,12,94275.711189,5724288.811307,0.025927,1.58608
2,13,99747.477531,252522.46929,0.0,1.785755
2,18,23624.906268,1375093.731644,0.0,0.737667
2,23,24983.484412,16515.58766,0.0,1.924276
3,10,99618.451364,381548.636173,0.0,0.66793
3,11,24124.805046,875194.954105,0.160778,1.149297
3,14,1401.92195,148078.04986,0.0,1.423001
3,21,99268.16788,731832.119537,0.118203,1.471877
4,16,93529.375636,6470624.363722,0.035106,2.00963
5,8,24527.860025,472139.974817,0.0,0.815392
5,16,21597.281009,3402718.990667,0.04428,1.432419
6,7,939.789119,610210.88081,0.152735,1.7066
6,19,1044.988838,505011.1624,0.0,1.46687
7,17,97109.445889,2890554.110741,0.0,1.018882
7,19,24943.576014,56423.985664,0.0,1.034021
7,21,99959.564637,40435.362804,0.0,1.395106
8,9,23177.904535,1822095.464695,0.033333,0.398993
9,15,24889.192917,110807.0831,0.0,0.514746
9,16,94682.607149,5317392.85115,0.011335,1.619458
10,11,22486.527089,2513472.911262,0.040355,1.909614
10,12,96186.734475,3813265.525344,0.0,1.078725
10,16,96973.97128,3026028.719806,0.0,1.872778
10,17,98474.218194,1525781.805975,0.055928,0.769854
12,22,99724.184785,275815.214684,0.0,3.132224
13,14,1349.436052,200563.947633,0.0,1.052499
13,17,99750.619671,249380.328969,0.0,1.915455
13,19,24477.281859,522718.141158,0.0,1.847267
15,20,24919.953006,80046.993805,0.0,1.83773
17,20,99854.438467,145561.532585,0.0,1.648426
17,23,24983.197046,16802.954011,0.0,3.662586
18,21,24163.470189,836529.810577,0.0,0.951529
20,22,24898.94705,101052.949568,0.0,2.726793
