node1,node2,free_bw,used_bw,pkloss,delay
1,3,99701.863938,298136.062411,0.0,2.37453
1,7,88502.321317,11497678.683041,0.000377,1.075625
1,16,83749.661941,16250338.058888,0.001224,1.522183
2,4,89509.738688,10490261.312027,0.0,2.106309
2,7,79375.298658,20624701.342282,0.000465,1.548529
2,12,90377.202282,9622797.718368,0.0,2.042294
2,13,86939.846397,13060153.602942,0.002013,2.215743
2,18,18160.085555,6839914.445153,0.0,3.329515
2,23,24730.798658,269201.342282,0.0,1.278043
3,10,97564.941064,2435058.936376,0.0,2.60365
3,11,16648.148972,8351851.027655,0.000376,0.738859
3,14,957.863763,592136.236938,0.0,4.46856
3,21,88699.246707,11300753.292509,0.001051,0.677586
4,16,98885.892123,1114107.876856,0.0,1.933217
5,8,23645.355499,1354644.501357,0.0,1.411438
5,16,12083.340483,12916659.516876,0.000697,1.355767
6,7,1062.359359,487640.640931,0.003952,2.380729
6,19,1502.840904,47159.095758,0.0,2.255917
7,17,94016.549652,5983450.348181,0.000339,1.744628
7,19,24814.838926,185161.073826,0.0,5.607605
7,21,86692.356883,13307643.117245,0.000988,0.830531
8,9,13550.79943,11449200.570422,0.000609,2.406836
9,15,4516.057378,20483942.622263,0.002293,1.464367
9,16,84055.136314,15944863.685932,0.0,0.733256
10,11,18801.298658,6198701.342282,0.00069,0.826836
10,12,89818.225728,10181774.272349,0.000163,2.614856
10,16,93106.587652,6893412.348014,0.00022,1.678348
10,17,97535.401971,2464598.028745,0.0,3.479838
12,22,90392.701611,9607298.389453,0.000398,1.455188
13,14,724.833269,825166.731035,0.0,1.5136
13,17,93215.867796,6784132.203674,0.001162,1.270175
13,19,23370.907258,1629092.742265,0.0,0.669479
15,20,4634.152831,20365847.168918,0.000742,1.137853
17,20,87165.337044,12834662.956184,0.000641,1.286149
17,23,24987.799169,12200.830524,0.0,3.164411
18,21,24992.799262,7200.738193,0.0,2.005339
20,22,14731.798658,10268201.342282,0.0,2.371669
