node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838953,161.046804,0.0,0.347137
1,7,99999.83896,161.040051,0.0,1.414537
1,16,99999.75845,241.549947,0.0,0.958562
2,4,99999.798725,201.27474,0.0,1.368761
2,7,99999.798717,201.283181,0.0,1.528144
2,12,99999.798725,201.27474,0.0,1.502514
2,13,99999.798717,201.283181,0.0,1.610756
2,18,24999.798734,201.266301,0.0,1.176238
2,23,24999.75847,241.529688,0.0,1.634479
3,10,99999.838953,161.046804,0.0,3.661752
3,11,24999.798708,201.291623,0.0,1.619577
3,14,1549.83896,161.040051,0.0,1.509428
3,21,99999.75846,241.53982,0.0,1.798868
4,16,99999.798725,201.27474,0.0,1.149535
5,8,24999.798717,201.283181,0.0,1.44887
5,16,24999.798725,201.27474,0.0,1.604557
6,7,1549.83896,161.040051,0.0,1.704931
6,19,1549.838946,161.053559,0.0,1.419187
7,17,99999.798717,201.283181,0.0,1.385093
7,19,24999.838953,161.046805,0.0,1.27995
7,21,99999.798725,201.274741,0.0,1.70517
8,9,24999.798725,201.274741,0.0,0.906944
9,15,24999.798725,201.274741,0.0,1.035571
9,16,99999.75848,241.519561,0.0,1.478672
10,11,24999.798708,201.291623,0.0,1.618862
10,12,99999.798708,201.291623,0.0,1.447678
10,16,99999.798708,201.291623,0.0,1.422882
10,17,99999.798708,201.291623,0.0,1.161456
12,22,99999.798725,201.27474,0.0,2.328038
13,14,1549.838967,161.033297,0.0,1.623034
13,17,99999.798717,201.283181,0.0,1.358032
13,19,24999.838953,161.046805,0.0,0.932455
15,20,24999.798717,201.283181,0.0,1.190186
17,20,99999.798725,201.27474,0.0,1.352429
17,23,24999.798725,201.27474,0.0,1.089334
18,21,24999.798742,201.257862,0.0,1.447201
20,22,24999.798725,201.27474,0.0,1.039386
