node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838865,161.134657,0.0,2.238631
1,7,98664.77609,1335223.910041,0.0,2.408504
1,16,98946.251544,1053748.456297,0.0,0.66328
2,4,99999.798615,201.384519,0.0,0.653267
2,7,99942.638305,57361.695087,0.0,1.382232
2,12,99926.591986,73408.013555,0.0,0.96488
2,13,99993.72191,6278.090168,0.0,1.353979
2,18,24993.797357,6202.643183,0.0,1.215339
2,23,24999.798615,201.384519,0.0,1.395345
3,10,99765.922793,234077.207116,0.0,1.236558
3,11,24933.281824,66718.176196,0.0,1.51515
3,14,1383.298703,166701.296815,0.0,1.508117
3,21,99935.638849,64361.15059,0.0,1.165271
4,16,99999.798624,201.376071,0.0,1.413584
5,8,24999.798607,201.392969,0.0,1.384497
5,16,24947.639048,52360.951554,0.0,0.849128
6,7,1549.838872,161.127896,0.0,0.912666
6,19,1549.838865,161.134657,0.0,1.173258
7,17,98667.052651,1332947.348686,0.0,1.185894
7,19,24999.838879,161.121135,0.0,1.502872
7,21,99944.789394,55210.606195,0.0,1.237631
8,9,23954.459895,1045540.104669,0.0,1.62673
9,15,24796.637882,203362.117759,0.0,1.60861
9,16,99019.61574,980384.260425,0.0,1.900077
10,11,23351.889894,1648110.106428,0.0,1.051545
10,12,99927.206814,72793.186047,0.0,0.717521
10,16,99961.716802,38283.197586,0.0,0.928164
10,17,98152.49877,1847501.229758,0.0,0.075459
12,22,99898.251814,101748.185621,0.0,0.0
13,14,1541.776109,8223.891258,0.0,1.383543
13,17,99903.537467,96462.533196,0.0,1.011848
13,19,24998.778113,1221.886539,0.0,1.672983
15,20,24796.62082,203379.180486,0.0,1.073837
17,20,99922.650891,77349.10859,0.0,0.346661
17,23,24988.308286,11691.713887,0.0,0.792861
18,21,24993.797617,6202.382994,0.0,2.534747
20,22,24890.716677,109283.323037,0.0,0.0
