node1,node2,free_bw,used_bw,pkloss,delay
1,3,78693.752155,21306247.84531,0.010747,3.772974
1,7,87374.806234,12625193.766165,0.002712,2.445102
1,16,99215.740079,784259.92111,0.0,1.586199
2,4,91866.26906,8133730.940317,0.000125,2.838016
2,7,87485.174931,12514825.069239,0.00073,1.718879
2,12,97305.045348,2694954.652335,0.0,0.246525
2,13,97456.985341,2543014.659177,0.000641,1.774549
2,18,20703.473295,4296526.704736,0.0,2.949238
2,23,22036.815586,2963184.413839,0.0,2.238274
3,10,69828.323636,30171676.363943,0.009839,1.49858
3,11,24148.941714,851058.286319,0.0,2.737761
3,14,0.0,1730467.744736,0.0,3.674865
3,21,93308.342769,6691657.23143,0.001928,0.0
4,16,90406.738509,9593261.490864,0.000475,1.497626
5,8,13287.946666,11712053.334059,0.001807,1.233697
5,16,0.0,25356728.249916,0.000728,1.222372
6,7,693.191911,856808.089241,0.0,0.325084
6,19,755.505665,794494.334872,0.0,0.00608
7,17,98634.826766,1365173.233586,0.0,0.420451
7,19,24988.830492,11169.508438,0.0,1.929283
7,21,98752.542735,1247457.264508,0.0,2.01726
8,9,24014.096125,985903.875156,0.0,0.086546
9,15,19928.469286,5071530.713705,0.000326,0.58949
9,16,85550.251931,14449748.068525,0.0,0.271201
10,11,12515.419961,12484580.038998,0.001864,1.738787
10,12,70235.073304,29764926.696222,0.002072,61.359882
10,16,59227.72183,40772278.170125,0.000892,0.175953
10,17,81422.550888,18577449.111815,0.001487,1.730561
12,22,97662.347256,2337652.743992,0.0,0.969768
13,14,1455.795459,94204.540852,0.0,4.36151
13,17,95527.108857,4472891.142908,0.000353,0.0
13,19,23884.871171,1115128.829207,0.0,1.299262
15,20,19716.809589,5283190.411362,0.000639,1.281381
17,20,93505.760833,6494239.166947,0.000264,1.115203
17,23,21917.154854,3082845.14612,0.0,1.641393
18,21,19217.720127,5782279.873296,0.002495,1.914024
20,22,24796.634195,203365.804501,0.0,2.828717
